Classification Level,Count
Francisella noatunensis subsp. orientalis,18
Siccationidurans antarcticus,10
[Pseudomonas] hibiscicola,45
Sphingomonas panni,16
Pelosinus defluvii,10
Leptospira noguchii,10
Oceanobacillus profundus,29
Marinococcus luteus,9
Bacillus aerius,121
Ochrobactrum intermedium,145
Paenibacillus cookii,11
Shewanella indica,11
Salmonella enterica subsp. enterica serovar Pullorum,16
Pediococcus parvulus,28
Nocardia nova,81
Pseudarthrobacter scleromae,41
Klebsiella pneumoniae subsp. pneumoniae KPR0928,8
Bacillus sp. MD-5,8
Azotobacter chroococcum,110
Psychrobacter celer,31
Mycoplasmopsis canis,8
Kingella kingae,12
Vibrio scophthalmi,66
Pseudomonas savastanoi,20
Algoriphagus halophilus,9
Parabacteroides goldsteinii,11
Pseudomonas luteola,12
Acinetobacter baumannii Canada BC-5,35
Streptomyces chartreusis,29
Yersinia enterocolitica subsp. palearctica,9
Solibacillus silvestris,47
Weissella ceti,16
Pseudomonas costantinii,19
Streptomyces rimosus,37
Xanthomonas sacchari,24
Acetobacter tropicalis,59
Alloprevotella tannerae,13
Streptomyces griseoruber,21
Lactonifactor longoviformis,9
Laribacter hongkongensis,95
Neisseria lactamica,30
Streptomyces gancidicus,9
Vibrio litoralis,15
Dorea formicigenerans,11
Candidatus Curculioniphilus buchneri,45
Salmonella enterica subsp. diarizonae,32
Rhodopseudomonas palustris,94
Salmonella enterica subsp. enterica serovar Typhimurium str.,34
Pseudoalteromonas sp. 13-15,15
Flavonifractor plautii,51
Kocuria rosea,114
Lactobacillus coryniformis,84
Muribacter muris,81
Vibrio splendidus,143
Streptomyces albogriseolus,49
Rhodococcus hoagii,124
Chlamydia abortus,62
Dyella japonica,16
Amycolatopsis orientalis,17
Streptomyces finlayi,32
Bacillus siamensis,183
Myxococcus virescens,61
Xanthomonas albilineans,63
Duganella zoogloeoides,11
Rhodococcus globerulus,16
Streptococcus mutans B09Sm1,8
Lactobacillus ruminis,44
Vibrio neptunius,21
Roseomonas mucosa,12
Parabacteroides merdae,14
Eikenella corrodens,24
Erwinia rhapontici,38
Scardovia wiggsiae,11
Candidatus Intestinusbacter nucleariae,17
Borrelia miyamotoi,33
Yersinia pestis subsp. microtus bv. Caucasica,15
Salmonella enterica subsp. salamae,13
Arthrobacter rhombi,11
Bacillus cereus 03BB108,15
Citrobacter amalonaticus,56
Pseudomonas mucidolens,12
Streptomyces thermocarboxydus,47
Campylobacter showae,19
Streptococcus canis,47
Vibrio parahaemolyticus VPCR-2010,11
Pseudomonas oryzihabitans,103
Rickettsia japonica,50
Brachyspira intermedia,25
Streptomyces ossamyceticus,19
Fictibacillus phosphorivorans,19
Psychrobacter pacificensis,43
Collimonas fungivorans,30
Enterobacter cloacae UCICRE 11,9
Bacteroides intestinalis,13
Vibrio coralliilyticus,66
Enterobacter hormaechei subsp. xiangfangensis,106
Streptomyces tricolor,16
Salmonella enterica subsp. enterica serovar Muenchen,36
Rothia kristinae,32
Oceanobacillus senegalensis,17
Sporosarcina saromensis,9
Staphylococcus argenteus,87
Bacillus thuringiensis MC28,11
Bacillus gottheilii,20
Comamonas testosteroni,147
Acinetobacter baumannii AB4857,8
Pseudomonas vancouverensis,22
Arthrobacter oryzae,54
Pseudomonas jinjuensis,10
Candidatus Liberibacter solanacearum,19
Mesorhizobium sophorae,9
Psychrobacter pulmonis,49
Prevotella nigrescens,25
Bacillus sp. OV166,16
Pseudomonas lutea,15
Anaplasma capra,81
Parascardovia denticolens,10
[Clostridium] clostridioforme,20
Brenneria salicis,78
Bacillus thuringiensis Bt18247,14
Roseburia cecicola,9
Caulobacter vibrioides,19
Tumebacillus avium,28
Treponema lecithinolyticum,14
Aggregatibacter aphrophilus,33
Butyrivibrio fibrisolvens,53
Prevotella buccalis,10
Flexithrix dorotheae,13
Acinetobacter baumannii 1178044,8
Metamycoplasma hominis,34
Escherichia coli DEC6B,9
Acinetobacter baumannii 1293320,10
Enterococcus faecium DO,9
Serratia symbiotica,164
Lactobacillus parabuchneri,75
Pseudoalteromonas ruthenica,23
Pseudomonas cedrina,38
Vibrio vulnificus MO6-24/O,9
Acidithiobacillus ferrooxidans,194
Pseudoxanthomonas mexicana,35
Rhodococcus qingshengii,76
Pseudomonas otitidis,58
Clostridium sp. KNHs214,9
Acetobacter nitrogenifigens,8
Rhodococcus corynebacterioides,25
Halomonas hydrothermalis,17
Prolinoborus fasciculus,33
Nocardia farcinica,81
Streptomyces violascens,27
Acinetobacter parvus,27
Bacillus cereus E33L,20
Lactobacillus farraginis,44
Yersinia pestis Nepal516,8
Rodentibacter heylii,48
Pseudoalteromonas haloplanktis,10
Helicobacter canis,17
Psychrobacter faecalis,67
Mycoplasma sp. 'ovine/caprine serogroup 11',9
Pseudomonas umsongensis,31
Paenibacillus larvae,102
Halobacillus litoralis,13
Staphylococcus saprophyticus,360
Nocardia ignorata,8
Clostridium acetobutylicum EA 2018,10
Streptomyces anulatus,66
Vogesella perlucida,12
Streptococcus pneumoniae GA47502,8
Paenibacillus naphthalenovorans,12
Streptomyces lydicus,23
Cupriavidus metallidurans,35
Paracoccus carotinifaciens,14
Vibrio tapetis,53
Mesorhizobium loti,101
Bacillus halmapalus,36
Mycoplasmoides gallisepticum,42
Yersinia pseudotuberculosis PB1/+,11
Vibrio ponticus,24
Rummeliibacillus pycnus,18
Clostridium beijerinckii NRRL B-598,15
Porphyromonas gingivalis,87
Collimonas arenae,13
Robinsoniella peoriensis,15
Mixta gaviniae,15
Prevotella ruminicola,38
Yersinia aldovae,11
Anoxybacillus flavithermus,56
Vibrio vulnificus Env1,8
Enterococcus gallinarum,106
Sphingobium chlorophenolicum,8
Oceanobacillus sp. 160,9
Haematobacter massiliensis,10
Desulfofarcimen acetoxidans DSM 771,8
Escherichia coli DEC6A,8
Macrococcus caseolyticus,78
Bartonella bacilliformis,42
Pseudomonas mohnii,31
Bacillus sp. YP1,9
Rhodobacter capsulatus,22
Gordonia sputi,45
Candidatus Halomonas phosphatis,37
Bacillus cereus 03BB102,22
Oceanobacillus oncorhynchi,28
Pseudomonas syringae pv. tomato,19
Halomonas meridiana,179
Pseudomonas caeni,21
Janibacter melonis,21
Shewanella xiamenensis,43
Candidatus Megaira polyxenophila,24
Shigella flexneri 2a str. 2457T,10
Pseudovibrio sp. FO-BEG1,24
Escherichia coli DEC12C,9
Catonella morbi,11
Bacillus alkalitelluris,26
Terrisporobacter glycolicus,19
Xenorhabdus bovienii,77
Bacillus cytotoxicus,127
Starkeya novella,12
Bacillus aquimaris,189
Streptomyces spinoverrucosus,11
Yersinia pestis A1122,12
Rothia dentocariosa,33
Ochrobactrum cytisi,22
Actinobacillus pleuropneumoniae,46
Piscirickettsia salmonis,156
Enterobacter sp. BIDMC 30,8
Neisseria polysaccharea,13
Streptomyces niveus,26
Lactobacillus vini,9
Shewanella psychrophila,10
Lactobacillus acidophilus,126
[Bacteroides] pectinophilus,8
Streptomyces xantholiticus,19
Streptococcus dysgalactiae subsp. equisimilis,133
Streptomyces variabilis,85
Streptococcus ruminantium,12
Yersinia massiliensis,23
Burkholderia sp. symbiont of Dicranocephalus albipes,15
Halobacillus halophilus,14
Clostridioides difficile BI1,9
Peptoniphilus lacrimalis,10
Candidatus Methylopumilus turicensis,12
Paenibacillus sp. Y412MC10,8
Actinomyces oris,31
Mesorhizobium japonicum,8
Capnocytophaga canimorsus,53
Listeria ivanovii subsp. londoniensis,10
Planococcus salinarum,54
Clostridium cochlearium,17
Agrococcus jenensis,21
North American grapevine yellows phytoplasma,48
Pseudomonas peli,49
Proteus vulgaris,123
Treponema phagedenis subsp. vaccae,34
Jeotgalibacillus malaysiensis,8
Yersinia rohdei,19
Nocardia beijingensis,27
Bacteroides caccae,17
[Desulfotomaculum] guttoideum,13
Escherichia coli 8-415-05_S3_C1,9
[Bacillus] caldolyticus,10
Dickeya solani,31
Clostridium chauvoei,27
Halobacillus massiliensis,8
Mesorhizobium amorphae,158
Lactobacillus kefiri,115
Salmonella enterica subsp. enterica serovar Corvallis,18
Pseudomonas pelagia,35
Bacillus jeotgali,32
Bacteroides dorei CL03T12C01,13
Pseudomonas syringae pv. cerasicola,9
Massilia timonae,38
Franconibacter pulveris,9
Chromohalobacter salexigens,22
Taylorella equigenitalis,42
Candidatus Neoehrlichia mikurensis,33
Clostridium baratii,38
Lysinibacillus macroides,78
Pseudomonas ficuserectae,15
Vibrio brasiliensis,20
Acidomonas methanolica,14
Paenibacillus xylanexedens,57
Paenibacillus mucilaginosus K02,11
Aggregatibacter aphrophilus NJ8700,10
Prevotella denticola,28
Photorhabdus luminescens,61
Bacillus anthracis str. CDC 684,10
Pseudomonas corrugata,40
Pseudarthrobacter oxydans,174
[Enterobacter] aerogenes,88
Kerstersia gyiorum,16
Nonlabens sediminis,9
Bacillus thuringiensis serovar finitimus YBT-020,10
Paenibacillus hunanensis,12
Collinsella intestinalis,21
Pseudomonas reinekei,35
Pseudomonas syringae pv. syringae,67
Acinetobacter sp. CIP 51.11,8
Acinetobacter baumannii Naval-17,35
Salmonella enterica subsp. enterica serovar Indiana,14
Rice orange leaf phytoplasma,33
Escherichia coli KO11FL,11
Brachyspira aalborgi,26
Bacillus megaterium QM B1551,11
Enhydrobacter aerosaccus,30
Bordetella holmesii,42
Blautia coccoides,71
Shewanella baltica,71
Bacillus muralis,53
Capnocytophaga cynodegmi,13
Pseudomonas palleroniana,20
Spiroplasma insolitum,9
Halomonas stenophila,8
Providencia rettgeri,115
Tissierella praeacuta,21
Candidatus Phytoplasma cynodontis,49
Brevibacillus choshinensis,26
Paraclostridium benzoelyticum,24
Staphylococcus aureus subsp. aureus ST228,30
Yersinia pestis Antiqua,12
Gordonia rubripertincta,14
Streptomyces polychromogenes,14
Streptococcus australis,14
Streptomyces globosus,19
Micromonospora carbonacea,24
Basfia succiniciproducens,23
Leptospira santarosai,13
Campylobacter fetus,55
Vibrio rotiferianus,77
Halomonas smyrnensis,15
Prevotella intermedia,75
Aliivibrio logei,32
Butyrivibrio crossotus,9
Candidatus Similichlamydia labri,10
Desulfosporosinus youngiae DSM 17734,8
Lactobacillus crispatus,95
Clostridium beijerinckii,141
Rhizobium tropici,92
Alcanivorax xenomutans,10
Streptomyces abikoensis,30
Alicyclobacillus cycloheptanicus,12
Arthrobacter globiformis,75
Candidatus Cardinium hertigii,27
Marinobacter alkaliphilus,66
Streptococcus pneumoniae CDC1087-00,8
Staphylococcus gallinarum,45
Rhodococcus pyridinivorans,34
Streptobacillus moniliformis,59
Selenomonas ruminantium,50
Clostridium botulinum NCTC 2916,14
Luteibacter yeojuensis,14
Advenella mimigardefordensis,13
Rheinheimera aquimaris,37
Jonquetella anthropi,13
Psychrobacter maritimus,22
Nodularia sphaerocarpa,8
Salinispora pacifica,40
Nocardia asiatica,16
Thiohalospira halophila,9
Dietzia cinnamea,12
[Clostridium] hylemonae,18
Clostridium saccharoperbutylacetonicum,12
Salmonella enterica subsp. enterica serovar Gaminara,10
Dermabacter hominis,13
Pandoraea pnomenusa,32
Clostridium saccharobutylicum,50
Prevotella disiens,14
Brochothrix thermosphacta,68
Streptomyces lunaelactis,23
Alicyclobacillus acidocaldarius,32
Micromonospora chersina,20
Streptomyces pseudogriseolus,27
Candidatus Phytoplasma ulmi,19
Klebsiella pneumoniae UCI 34,9
Fictibacillus rigui,11
Pseudomonas psychrotolerans,82
Lactococcus raffinolactis,47
Vibrio jasicida,11
Lactobacillus apis,8
Pseudoalteromonas citrea,16
Candidatus Phytoplasma vitis,13
Candidatus Liberibacter asiaticus,69
Weissella soli,12
Pseudomonas syringae,166
Parvimonas micra,31
Pantoea stewartii,59
Citrobacter farmeri,30
Cobetia marina,54
Sulfitobacter pontiacus,24
Paenibacillus terrae,26
Cellulosimicrobium cellulans,83
secondary endosymbiont of Bemisia tabaci,15
Bacillus arbutinivorans,15
Pseudarthrobacter chlorophenolicus,22
Lactobacillus delbrueckii subsp. delbrueckii DSM 20074 = JCM 1012,9
Saccharomonospora halophila,16
Acinetobacter ursingii,24
Citrobacter youngae,29
Burkholderia stagnalis,54
Ewingella americana,56
Joostella marina,18
Parageobacillus caldoxylosilyticus,31
Melissococcus plutonius,44
Pseudomonas poae,112
Bacillus alcalophilus,24
Thermobifida fusca,23
Bacillus niacini,71
Lactobacillus futsaii,13
Streptococcus equi subsp. zooepidemicus,49
Rhodobacter sphaeroides 2.4.1,9
Citrobacter sp. CRE-46,8
Salmonella enterica subsp. enterica serovar Javiana,19
Vibrio vulnificus YJ016,9
Pseudomonas monteilii,171
Azospirillum oryzae,17
[Clostridium] spiroforme,10
Clostridium haemolyticum,12
Pseudovibrio sp. JE062,10
Bacillus vallismortis,127
Vibrio metschnikovii,34
Xanthomonas arboricola pv. pruni,19
Lactobacillus johnsonii,136
Promicromonospora umidemergens,9
Mycoplasma haemofelis,27
Pseudomonas toyotomiensis,11
Bacillus sinesaloumensis,13
Bradyrhizobium canariense,41
Paenarthrobacter nitroguajacolicus,90
Escherichia coli DEC11C,8
Streptomyces netropsis,30
Candidatus Neoehrlichia arcana,10
Salmonella enterica subsp. enterica serovar Rubislaw,13
Candidatus Zinderia insecticola,17
Lethal yellowing phytoplasma,29
Francisella tularensis subsp. novicida,20
Bacillus idriensis,45
Blautia schinkii,12
Erwinia persicina,29
Neisseria sicca,24
Alcanivorax venustensis,18
Sagittula stellata,18
Pseudomonas indica,20
Streptomyces iakyrus,9
Paenibacillus ehimensis,22
Bacillus manliponensis,14
Escherichia coli B94,9
Streptococcus pseudopneumoniae,80
Acidaminococcus intestini,22
Planococcus halocryophilus,16
Vibrio furnissii,38
Dickeya chrysanthemi,132
Candidatus Phytoplasma pruni,67
Plantibacter flavus,18
Blautia producta,17
Candidatus Baumannia cicadellinicola,20
Aliivibrio fischeri,102
Escherichia coli DEC1D,8
Chlamydia pneumoniae,30
Porphyromonas gulae,20
Erysipelothrix rhusiopathiae,70
Nocardia otitidiscaviarum,37
Fictibacillus nanhaiensis,32
Arthrobacter woluwensis,18
Acidovorax facilis,18
Salmonella enterica subsp. enterica serovar Gallinarum/pullorum str.,15
Acinetobacter baumannii 25766_3,8
Citrobacter murliniae,41
Staphylococcus lentus,87
Micromonospora chaiyaphumensis,27
Enterococcus lactis,113
Cystobacter fuscus,13
Pseudomonas parafulva,38
Escherichia coli UMEA 3230-1,9
Streptomyces chattanoogensis,10
Bacillus sp. Pc3,10
Bacillus weihenstephanensis,17
Delftia acidovorans,76
Serratia rubidaea,43
Acinetobacter baumannii 1426993,9
Mesorhizobium alhagi,12
Dermacoccus nishinomiyaensis,21
Myroides phaeus,8
Bacillus vietnamensis,66
Enterococcus thailandicus,48
Tetragenococcus koreensis,11
Ralstonia syzygii subsp. celebesensis,14
Streptomyces eurocidicus,13
Xanthomonas campestris pv. viticola,17
Caballeronia glathei,16
Citrobacter gillenii,27
Kitasatospora psammotica,8
Vibrio ichthyoenteri,34
Acinetobacter baumannii 458282,9
Weissella paramesenteroides,107
Streptomyces clavifer,11
Kushneria indalinina,8
Burkholderia ambifaria,38
Cactus witches'-broom phytoplasma,22
Arthrobacter subterraneus,16
Streptomyces cavourensis,40
Achromobacter marplatensis,16
Bacteroides clarus,8
Acinetobacter baylyi,31
Microcystis aeruginosa,51
Edwardsiella hoshinae,10
Acidovorax avenae,58
Halomonas halmophila,11
Advenella kashmirensis,15
Paraburkholderia mimosarum,21
Glutamicibacter nicotianae,69
Helicobacter bilis,34
Brevundimonas naejangsanensis,12
Pseudidiomarina homiensis,9
Pseudoalteromonas shioyasakiensis,55
Clostridium botulinum Bf,14
Salmonella enterica subsp. enterica serovar Saintpaul,93
Porphyrobacter donghaensis,14
Staphylococcus vitulinus,17
Microbulbifer variabilis,16
Salmonella enterica subsp. houtenae serovar Houten,8
Yersinia pestis Angola,11
Salmonella enterica subsp. enterica serovar Thompson,60
Borreliella burgdorferi (Lyme disease spirochete),92
Polaromonas eurypsychrophila,14
Streptomyces cyaneofuscatus,29
Brevibacillus borstelensis,112
Prevotella brevis,10
Streptomyces levis,9
Mycoplasmopsis californica,10
Tsukamurella pseudospumae,15
Pseudomonas brenneri,64
Streptomyces puniceus,32
Rhodococcus koreensis,20
Clostridium beijerinckii NCIMB 8052,13
Glutamicibacter mysorens,10
Rhizobium bangladeshense,8
Nitrospirillum amazonense,9
Gulbenkiania mobilis,8
Dorea longicatena,19
Streptomyces humidus,15
Vibrio fluvialis,105
Planococcus donghaensis,21
Acetobacter fabarum,24
Streptomyces cacaoi,13
Bacillus thuringiensis serovar morrisoni,23
Acinetobacter baumannii Ab11111,8
Idiomarina fontislapidosi,53
Shewanella algidipiscicola,9
Gordonia amicalis,18
Treponema denticola,52
[Clostridium] leptum,118
Micromonospora chalcea,14
Leuconostoc garlicum,58
Erythrobacter vulgaris,10
Streptomyces canus,30
Microbispora rosea,31
Streptomyces avermitilis,35
Xanthomonas translucens,26
Cellulophaga algicola,14
Bacillus horikoshii,77
Arthrobacter psychrochitiniphilus,14
Lactobacillus delbrueckii subsp. jakobsenii ZN7a-9 = DSM 26046,9
Acinetobacter bereziniae,27
Nocardia grenadensis,10
Vibrio ordalii,26
Bacillus pocheonensis,26
Actinobacillus capsulatus,17
Stenotrophomonas chelatiphaga,15
Anaerostipes caccae,20
Paenibacillus polymyxa SQR-21,11
Lactobacillus koreensis,10
Serratia nematodiphila,78
Aeromonas rivipollensis,12
Bacillus xiamenensis,30
Sphingomonas echinoides,23
Nocardia salmonicida subsp. cummidelens,18
Kocuria flava,30
Lactobacillus delbrueckii subsp. bulgaricus 2038,8
Paenibacillus kribbensis,17
Lysobacter enzymogenes,19
Bordetella petrii,28
Pseudomonas syringae pv. actinidiae,112
Candidatus Phytoplasma aurantifolia,163
Streptomyces umbrinus,12
Bartonella washoeensis,15
Xanthomonas vesicatoria,14
Aliivibrio wodanis,26
Halobacillus kuroshimensis,15
Sphingopyxis terrae,11
Streptomyces virginiae,35
Rhodopirellula lusitana,17
Mesorhizobium thiogangeticum,14
Escherichia coli STEC_EH250,8
'Sesamum indicum' phytoplasma,8
Aneurinibacillus thermoaerophilus,26
Citrobacter pasteurii,8
Hyphomicrobium facile,17
Enterococcus flavescens ATCC 49996,8
Streptomyces scabiei,147
Acidaminococcus fermentans,10
Tsukamurella tyrosinosolvens,53
Bacillus sp. FJAT-22058,11
Streptomyces spororaveus,51
Ralstonia pseudosolanacearum,16
Streptomyces lavendulae,53
Gluconobacter japonicus,19
Acinetobacter guillouiae,63
Lactobacillus murinus,39
Leptothrix mobilis,13
Mycoplasmopsis agassizii,12
Neisseria subflava,47
Acetobacter okinawensis,16
Zunongwangia profunda,11
Burkholderia kirstenboschensis,11
Amycolatopsis keratiniphila,9
Streptococcus sobrinus,53
Escherichia coli 2-316-03_S4_C3,8
Candidatus Marithioploca araucae,10
Francisella philomiragia,35
Paenibacillus baekrokdamisoli,10
Bacillus anthracis 9080-G,11
Mycoplasma mycoides,18
Kluyvera intermedia,43
Pluralibacter gergoviae,24
Arthrobacter agilis,62
Enterococcus dispar,9
Pseudomonas amygdali pv. morsprunorum,13
Azospirillum brasilense Sp245,11
Escherichia coli DEC11D,12
Deinococcus aquaticus,23
Shewanella baltica OS185,8
Paraburkholderia phytofirmans,19
Streptococcus gallolyticus subsp. pasteurianus,53
Escherichia coli ATCC 8739,12
Enterococcus avium,85
[Ruminococcus] gnavus,26
Clostridioides difficile P53,8
Prevotella timonensis,12
Burkholderia pseudomultivorans,14
Actinomyces denticolens,14
Vibrio halioticoli,13
Lactobacillus diolivorans,94
Chickpea phyllody phytoplasma,15
Gordonia malaquae,15
Acetobacter malorum,51
Virgibacillus salarius,33
Staphylococcus pettenkoferi,10
Brevundimonas mediterranea,17
Rhodopseudomonas faecalis,18
artificial sequences,12
Bacillus coagulans,156
Listeria ivanovii subsp. ivanovii PAM 55,10
Lonsdalea britannica,10
Lactobacillus vaginalis,35
Pseudoalteromonas espejiana,28
Lysinibacillus sp. YS11,9
Streptomyces antibioticus,24
Pseudochrobactrum asaccharolyticum,13
Pseudomonas thivervalensis,38
Comamonas terrigena,15
Comamonas jiangduensis,9
Campylobacter rectus,21
Micromonospora echinospora,42
Actinobacillus suis,11
Vibrio aestuarianus,17
Coptotermes gestroi,13
[Clostridium] colinum,10
Hafnia paralvei,26
Sulfobacillus thermosulfidooxidans,21
Porphyromonas endodontalis,11
Halomonas caseinilytica,9
Sporolactobacillus laevolacticus,15
Lactobacillus timberlakei,8
Mesorhizobium tianshanense,23
Prevotella melaninogenica,27
Vibrio gigantis,49
Delftia lacustris,32
Caulobacter henricii,16
Xanthomonas translucens pv. graminis,24
Pseudomonas lini,53
Adlercreutzia equolifaciens,9
Candidatus Ovatusbacter abovo,10
Acinetobacter baumannii 470922,12
Acinetobacter baumannii 1406589,9
Vibrio cholerae O1 biovar El Tor,21
Oscillospira guilliermondii,11
Bacillus subtilis subsp. spizizenii,67
Shewanella algae,142
Schaalia georgiae,8
Chlamydia muridarum str. Nigg,23
Enterobacter tabaci,13
Paenibacillus xylanilyticus,27
Candidatus Phytoplasma pyri,23
Moraxella nonliquefaciens,16
Bacillus pichinotyi,14
Oceanisphaera profunda,8
Halomonas alkaliantarctica,12
Averyella dalhousiensis,12
Peptoclostridium phage p630P2,19
Moritella viscosa,27
Terribacillus goriensis,17
Mycoplasmopsis pullorum,25
Bacillus megaterium NBRC 15308 = ATCC 14581,14
Sporosarcina aquimarina,38
Marinomonas primoryensis,12
Thiomargarita namibiensis,9
Bacillus oryzaecorticis,19
Haemophilus aegyptius,14
Salinispora arenicola,77
Acidovorax citrulli,52
Dokdonia genika,9
Pseudarthrobacter defluvii,22
Serratia proteamaculans,79
Brachyspira hyodysenteriae,53
Conchiformibius steedae,8
Mobiluncus mulieris,17
Ensifer americanus,18
Idiomarina zobellii,29
Kosakonia sacchari,26
Clostridium sulfidigenes,11
Candidatus Rosenkranzia clausaccus,16
Streptomyces minutiscleroticus,10
Salipaludibacillus agaradhaerens,9
Hyphomonas jannaschiana,9
Ralstonia mannitolilytica,35
Pseudomonas fulva,118
Streptomyces acidiscabies,33
Pseudomonas guariconensis,13
Paenibacillus amylolyticus,75
Leptospira licerasiae serovar Varillal,9
Bacillus acidicola,15
Streptomyces misionensis,17
Embleya scabrispora,16
Actinoalloteichus cyanogriseus,14
Selenomonas infelix,10
Rothia mucilaginosa,45
Arthrobacter ramosus,32
Pseudomonas abietaniphila,8
Leptotrichia hofstadii,12
Streptomyces xiamenensis,10
Enterobacter hormaechei subsp. steigerwaltii,54
Klebsiella quasivariicola,9
Aeromonas molluscorum,15
Enterococcus durans ATCC 6056,8
Capnocytophaga ochracea,24
Psychrobacillus psychrodurans,56
Cedecea davisae,14
Ureibacillus thermosphaericus,54
Vibrio chagasii,29
Streptomyces diastaticus,25
Sinomonas atrocyanea,19
Salmonella enterica subsp. enterica serovar Worthington,11
Xanthomonas citri pv. malvacearum,12
Streptomyces kunmingensis,8
Agathobaculum desmolans,11
Psychromonas arctica,9
Acinetobacter gyllenbergii,18
Treponema parvum,12
Sutterella morbirenis,8
Ehrlichia canis,38
Bacillus oshimensis,16
Enterococcus faecalis ATCC 29212,9
Novosphingobium resinovorum,18
Ochrobactrum,15
Viridibacillus arenosi,18
Alcaligenes aquatilis,16
Pseudomonas libanensis,42
Enterobacter cloacae subsp. dissolvens,41
Paraburkholderia caribensis,36
Acinetobacter sp. NIPH 758,8
Helicobacter fennelliae,31
Cupriavidus necator,49
Pseudomonas chlororaphis subsp. aureofaciens,21
Gluconacetobacter liquefaciens,22
[Clostridium] bolteae,17
Aeromonas hydrophila YL17,8
Clostridium sardiniense,17
Ruegeria lacuscaerulensis,10
Lactobacillus pantheris,19
Variovorax boronicumulans,21
Streptomyces viridochromogenes,24
Alicyclobacillus contaminans,20
Candidatus Phytoplasma phoenicium,80
Desulfosporosinus meridiei DSM 13257,9
Coprococcus eutactus,13
Nicoletella semolina,60
Bordetella bronchiseptica,57
Brevundimonas terrae,18
Clostridium taeniosporum,8
Yersinia kristensenii,47
Chromohalobacter canadensis,27
Slackia faecicanis,8
Aeromonas encheleia,15
Burkholderia stabilis,54
Neisseria flavescens,47
Komagataeibacter saccharivorans,15
Klebsiella pneumoniae BIDMC 47,9
Marinococcus halophilus,33
Pseudomonas moraviensis,47
Dinobryon sp. FU22KAK,9
Paracoccus solventivorans,14
Ruminococcus champanellensis,9
Paracoccus homiensis,13
Moorella thermoacetica,27
Geobacillus sp. JS12,8
Acinetobacter baumannii 1428368,8
Paracoccus marcusii,42
Clostridium fallax,10
Brachyspira hampsonii bv. I,8
Myroides odoratimimus,57
Rhizobium gallicum,37
Methylosinus trichosporium,14
Neisseria perflava,18
Salmonella enterica subsp. enterica serovar Derby,34
Neisseria mucosa,35
Bhargavaea beijingensis,15
Nocardiopsis aegyptia,20
Paenarthrobacter aurescens,37
Halomonas campisalis,22
Pseudomonas kilonensis,21
Erwinia amylovora,79
Acinetobacter nosocomialis,54
Pseudomonas fuscovaginae,24
Mycoplasmopsis gallinarum,41
Candidatus Streptomyces philanthi bv. quattuordecimpunctatus,10
Streptosporangium amethystogenes,11
Shigella flexneri 4c,16
Pseudoalteromonas tetraodonis,33
Acinetobacter boissieri,11
Paenibacillus massiliensis,9
Streptomyces coelescens,8
Streptomyces enissocaesilis,33
Candidatus Lariskella arthropodarum,13
Klebsiella michiganensis KCTC 1686,14
Streptomyces toxytricini,23
Bacteroides xylanisolvens,29
Streptomyces sioyaensis,11
Arthrobacter sp. YC-RL1,9
Elizabethkingia miricola,30
Lysobacter brunescens,13
Megamonas hypermegale,15
Streptococcus dysgalactiae,97
Streptomyces agglomeratus,30
Bacteroides nordii,9
Rhizobium leguminosarum bv. trifolii,40
Paraburkholderia sediminicola,11
Bacillus drentensis,77
Pseudoalteromonas issachenkonii,27
Yersinia bercovieri,12
Citrobacter sedlakii,19
Clostridioides difficile DA00261,8
[Clostridium] hiranonis,18
Virgibacillus halodenitrificans,43
Oerskovia enterophila,9
Stenotrophomonas nitritireducens,13
Slackia equolifaciens,9
Clostridium tyrobutyricum,29
Vibrio azureus,76
Clostridium novyi NT,8
Campylobacter fetus subsp. testudinum,23
Rhodococcus opacus,42
Roseburia inulinivorans,11
Gordonia alkanivorans,24
Enterobacter cloacae subsp. dissolvens SDM,8
Candidatus Providencia siddallii,8
Sphingobium yanoikuyae,82
Streptomyces griseolus,9
[Clostridium] algidixylanolyticum,25
Arthrobacter ginsengisoli,11
Staphylococcus pseudintermedius,35
Clostridium magnum,13
Azospirillum brasilense,103
Tardiphaga robiniae,18
Comamonas thiooxydans,9
Escherichia coli DEC5B,8
Streptomyces europaeiscabiei,34
Anaerococcus vaginalis,11
Hormoscilla spongeliae,16
Parachlamydia acanthamoebae,10
Bacteroides dorei,35
Pseudomonas orientalis,45
Aeromonas bivalvium,9
Dehalococcoides mccartyi,33
Ferrimonas balearica,18
Lactobacillus paralimentarius,41
Loktanella salsilacus,14
Anaplasma phagocytophilum,92
Staphylococcus saprophyticus subsp. bovis,13
Dickeya zeae,46
Bacillus shackletonii,11
Candidatus Phytoplasma hispanicum,17
Escherichia coli K-12,78
Pseudomonas arsenicoxydans,13
Streptococcus ferus,8
Proteus penneri,52
Pseudomonas indoloxydans,26
Weissella hellenica,44
Glutamicibacter protophormiae,31
Streptomyces lividans,28
Vibrio sp. 2521-89,9
Asaia krungthepensis,15
Bacillus virus SPbeta,18
Mycoplasma phocae,17
Pediococcus damnosus,31
Alcanivorax dieselolei,51
Staphylococcus carnosus,80
Dickeya dadantii,38
Staphylococcus chromogenes,21
Thalassospira permensis,15
Bacillus acidiceler,31
Planococcus rifietoensis,43
Ochrobactrum oryzae,13
Pseudoalteromonas tunicata,24
Paenibacillus tundrae,21
