Classification Level,Count
Syntrophorhabdus,303
Laceyella,43
Limimaricola,84
Gemmatirosa,11
Geodermatophilus,113
Persicirhabdus,76
Roseiarcus,87
Paludicola,87
Paenalcaligenes,67
Pseudooceanicola,85
Acanthopleuribacter,32
Pelolinea,72
Alishewanella,101
Anderseniella,68
Desulfotignum,111
Pelotomaculum,143
Eggerthella,300
Tundrisphaera,138
AKYG587,61
Candidatus Xiphinematobacter,118
Gracilibacillus,145
Auritidibacter,27
Johnsonella,148
Candidatus Riesia,22
Succinivibrionaceae UCG-001,162
Terrabacter,96
Ferriphaselus,23
Magnetococcus,273
Irregularibacter,12
Mycetocola,97
Candidatus Tremblaya,70
Microbacter,38
Ellin517,68
Collimonas,189
Anaerolineaceae UCG-001,28
Rhodopila,11
Halothiobacillus,106
UCG-008,82
Caldalkalibacillus,22
Acidisphaera,27
Desmonostoc PCC-6302,13
Wenzhouxiangella,45
Dubosiella,318
Nosocomiicoccus,128
Emticicia,49
Rudaea,20
Methylobacillus,105
Amphritea,127
Geitlerinema PCC-8501,61
Enterobacillus,23
Ahniella,99
Sanguibacter-Flavimobilis,160
Limnothrix,86
Catenisphaera,65
KCM-B-112,297
Verrucosispora,278
[Cytophaga] xylanolytica group,36
Polymorphobacter,63
Pseudopedobacter,72
Tibeticola,21
Cognatishimia,74
Thiovirga,115
Citricoccus,146
ML310M-34,17
Kerstersia,131
Roseofilum AO1-A,41
Chlorobaculum,95
Piscibacillus,32
Neochlamydia,49
Arcticibacter,30
Maricaulis,60
Sellimonas,160
probable genus 10,66
Tistlia,49
Hormoscilla SI04-45,49
Herminiimonas,194
Herbiconiux,59
Haloplasma,45
Parvibaculum,123
Sedimentibacter,300
Planctopirus,94
Gloeobacter PCC-7421,45
Rhodovarius,31
Phytohabitans,25
Plantactinospora,47
Robbsia,40
JG30a-KF-32,24
Sulfurirhabdus,34
Hoyosella,11
Cryptosporangium,25
Microcoleus Es-Yyy1400,13
Lachnospiraceae FE2018 group,15
Nostoc PCC-8976,57
Ferrovum,134
Runella,64
Persephonella,102
Georgenia,116
SP3-e08,21
Liquorilactobacillus,155
Filomicrobium,122
Thermicanus,136
Thermosynechococcus BP-1,61
Clostridium sensu stricto 15,100
Marisediminicola,69
Kordia,44
Anaerospora,63
Tamlana,28
Telmatospirillum,41
Stomatobaculum,133
MSB-1D1,28
alphaI cluster,150
IheB3-7,86
Asaccharospora,16
Geitlerinema LD9,29
Izimaplasma,35
Pelagibaca,68
[Bacteroides] pectinophilus group,58
Geotalea,49
Anaeromyxobacter,182
JGI 0001001-H03,327
Hydrogenobacter,73
Candidatus Vesicomyosocius,19
Dehalobacter,95
JL-ETNP-F27,79
Jatrophihabitans,156
Arcticiflavibacter,37
Niastella,88
Oblitimonas,50
Pseudanabaena PCC-7429,120
Angelakisella,16
Desulfopila,89
Ornithinibacillus,90
Bryocella,46
Saccharibacillus,51
Thermodesulforhabdus,12
Lutimonas,54
Silvanigrella,28
Cerasicoccus,112
CAG-873,32
Isosphaera,31
Lechevalieria,166
Candidatus Nitrotoga,114
Desemzia,124
Moellerella,27
Candidatus Symbiothrix,97
Candidatus Rosenkranzia,19
Gallicola,123
Klenkia,34
SC103,78
Hylemonella,42
Pseudahrensia,78
SM23-31,107
Chthonomonas,48
Candidatus Hodgkinia,291
Raineyella,35
Haloactinopolyspora,171
Microbulbifer,289
Salinivirga,367
[Synechococcus] spongiarum group,99
Fulvivirga,108
Solimonas,42
Mechercharimyces,17
Desmonostoc PCC-7422,88
Cryptanaerobacter,75
Oscillatoria PCC-10802,85
Labrenzia,282
Candidatus Electrothrix,25
Lebetimonas,28
Syntrophococcus,114
Roseivirga,43
Enteractinococcus,19
Terasakiella,21
Rhodoglobus,28
Jannaschia,94
Sediminicola,31
YC-ZSS-LKJ147,51
Ohtaekwangia,172
Geopsychrobacter,30
Blastochloris,39
Pseudohoeflea,19
Frondihabitans,53
Thermoclostridium,69
Aureicoccus,12
Henriciella,51
Candidatus Thiodiazotropha,211
wb1-A12,92
ADurb.Bin063-1,90
Aphanizomenon NIES81,315
Furfurilactobacillus,68
Annamia HOs24,47
NS2b marine group,360
Tolypothrix,131
Halodesulfovibrio,123
Leptolyngbya VRUC 135,61
Albirhodobacter,46
Xanthobacter,143
Kiloniella,29
Luminiphilus,109
Anaeroglobus,76
Syntrophotalea,203
Schlesneria,70
Candidatus Jettenia,170
Oxynema BDU 92071,18
Mesoflavibacter,64
Candidatus Electronema,45
Desulfoprunum,51
Saprospira,15
Candidatus Aquirestis,122
Uruburuella,29
Diaminobutyricibacter,11
Pseudogulbenkiania,139
Stigmatella,22
Ruminofilibacter,66
Filimonas,38
Proteiniborus,33
Halofilum,29
Exilispira,52
Virgisporangium,16
Candidatus Tenderia,80
Bombilactobacillus,117
Pontivivens,23
DEV114,58
Aminobacter,241
Candidatus Anammoximicrobium,27
Geothermobacter,69
Synechocystis BDHKU-20401,44
Allochromatium,49
ASF356,121
RD011,28
Trichodesmium IMS101,102
MIZ17,29
Adlercreutzia,45
Soehngenia,77
Victivallis,69
Ercella,59
Aliiroseovarius,76
Frederiksenia,57
DEV008,33
Hydrogenovibrio,18
Sedimentitalea,123
OM75 clade,89
Raoultibacter,18
Parvibacter,22
Flammeovirga,55
Hydrogenimonas,23
966-1,29
Candidatus Baumannia,32
Geothrix,114
Roseimarinus,232
Neorhizobium,69
Planktothricoides SR001,25
Aeriscardovia,23
Schwartzia,17
Oleiphilus,99
Tepidibacter,48
Allobaculum,67
Ammoniphilus,68
Caldimicrobium,72
Marivirga,31
Thermolithobacter,16
Anaerofustis,64
Boseongicola,20
Desulfonatronovibrio,20
Rhodocista,15
Pseudarcobacter,248
Phormidium MBIC10003,62
Pricia,19
Cytophaga,85
Zymobacter,12
Fructobacillus,123
Rivularia PCC-7116,76
Chitiniphilus,11
Brooklawnia,30
Antarctobacter,25
Grimontia,78
Acidaminobacter,80
dgA-11 gut group,61
Kyrpidia,127
Inhella,49
Levilinea,39
Arenicella,85
FS140-16B-02 marine group,32
Granulibacter,40
FCPS473,34
Thalassolituus,70
Enterovibrio,51
Nostoc PCC-7107,96
Fabibacter,60
Hydrocarboniphaga,53
Actinoallomurus,167
Planktotalea,64
Ancylothrix 8PC,14
XBB1006,26
Aquitalea,111
Iodobacter,54
Chryseoglobus,22
Candidatus Uzinura,115
Mangrovibacter,41
Flavitalea,101
Oerskovia,76
ML602J-51,69
Candidatus Turbabacter,13
Methyloceanibacter,104
Vagococcus,222
Candidatus Kuenenia,68
Haliscomenobacter,62
Gracilimonas,52
Knoellia,109
Psychroglaciecola,28
Octadecabacter,110
Lentisphaera,50
Palleronia-Pseudomaribius,20
Mameliella,59
Ancylobacter,74
Salisaeta,21
Alterococcus,20
Ornatilinea,62
Jeongeupia,10
Tolumonas,114
SEEP-SRB2,82
Cyanothece ATCC 51142 (UCYN-C),16
Cribrihabitans,12
Tardiphaga,116
Microcoleus PCC-7113,14
Limnochorda,12
Synechococcus PCC-7942,26
Portibacter,39
Geoalkalibacter,31
Cosenzaea,11
Nereida,52
Mangrovimonas,12
Bact-08,12
Niveispirillum,66
Pelagicola,19
Oikopleura,28
Flaviaesturariibacter,24
pLW-20,36
Fulvimarina,13
Longilinea,204
Chthonobacter,54
Aestuariibaculum,12
Candidatus Curculioniphilus,79
Singulisphaera,153
Maritimibacter,32
Thermosipho,63
Dinoroseobacter,43
Planktosalinus,28
FukuN57,22
Enorma,31
Pseudobacteroides,19
Mucinivorans,12
Frateuria,51
Pseudoflavonifractor,32
Cephalothrix SAG 75.79,34
Dermabacter,311
Sh765B-TzT-35,38
Lamprocystis,17
Labrys,125
Candidatus Methylacidiphilum,30
Libanicoccus,71
Herbidospora,22
Succinatimonas,38
SCGC-AB-539-J10,62
Waddlia,12
Nitrococcus,15
Catenovulum,21
Joostella,40
Balneola,118
Trichlorobacter,73
Corticibacter,135
Holophaga,57
Thermoactinomyces,69
Anaerocella,31
Thiohalomonas,15
Pelospora,40
SEEP-SRB4,100
Hypnocyclicus,41
Frankia,178
Sulfuriferula,111
Saccharibacter,45
Gardnerella,131
Candidatus Zinderia,21
Crenothrix,104
Sanguibacteroides,14
Cohaesibacter,94
Rudanella,10
Chujaibacter,139
Coprobacillus,50
Candidatus Evansia,16
Galbibacter,36
Candidatus Brownia,30
[Polyangium] brachysporum group,17
Ferrithrix,34
Candidatus Portiera,125
Asteroleplasma,44
Magnetospira,100
Fontibacillus,21
Arsenicitalea,38
Pedococcus-Phycicoccus,98
Ethanoligenens,64
Parvularcula,29
Actinomycetospora,68
Anaerosporobacter,157
Marinilactibacillus,82
Candidatus Gloeomargarita,22
Tangfeifania,148
Prosthecomicrobium,23
Syntrophaceticus,30
Sulfurivirga,14
Acidocella,71
Aphanizomenon MDT14a,98
OLB12,87
Galbitalea,60
Melittangium,20
Amnipila,51
Planotetraspora,33
Zobellia,57
Eggerthia,13
Scytonema UTEX 2349,82
HTCC5015,20
Suttonella,30
Youngiibacter,22
Paraoerskovia,15
Oryzihumus,48
Thioploca,23
Dechlorosoma,41
Edaphobacter,151
Dehalogenimonas,46
Thermotoga,63
Modestobacter,184
Cnuella,71
Siphonobacter,29
Thioreductor,15
Roseibaca,24
Candidatus Ecksteinia,17
Saccharophagus,10
Candidatus Hemipteriphilus,10
Candidatus Tammella,31
Rapidithrix,17
Gloeocapsa PCC-7428,26
Limnolyngbya CHAB4449,11
Oleibacter,64
Calothrix KVSF5,22
Oleispira,54
Polyangium,55
Propionicicella,51
Candidatus Regiella,52
Alkanibacter,17
Halocella,32
Mitsuaria,59
Sandaracinus,59
Rubrivivax,59
Hoppeia,18
Caldibacillus,27
Antricoccus,28
Perlucidibaca,28
Aliterella,103
Zavarzinella,13
Trabulsiella,75
BCf9-17 termite group,35
Chromatium,38
Aquisphaera,68
Paraliobacillus,47
Acidicapsa,43
Pseudacidovorax,18
Mangroviflexus,14
Oxobacter,83
Acetoanaerobium,89
NS3a marine group,157
Gangjinia,28
Caldisericum,43
marine group,87
SCGC AAA164-E04,46
Actinoalloteichus,49
Falsirhodobacter,46
Lyngbya PCC-7419,85
Thiorhodococcus,20
Bizionia,53
Xenophilus,79
Filibacter,47
Rikenella,66
Salicola,81
Ancalomicrobium,11
Synechocystis PCC-6803,62
Chamaesiphon PCC-7430,26
Fulvimonas,14
Polycyclovorans,74
Chloroflexus,118
Leptolyngbya PCC-6306,86
Croceicoccus,41
oc32,49
Carboxydocella,19
Kroppenstedtia,128
Thermomarinilinea,25
Clostridium sensu stricto 3,97
Dermacoccus,146
Rhizorhapis,168
Pir2 lineage,12
Clostridium sensu stricto 16,45
Candidatus Kryptobacter,10
Lyticum,11
1959-1,17
Leptolyngbya RV74,10
Roseiflexus,121
Sporobacter,34
Achromatium,29
Parasphingopyxis,23
Prosthecobacter,113
Agarivorans,86
Mf105b01,47
Pseudoclostridium,33
Pseudenhygromyxa,21
Hippea,18
Cystobacter,46
Candidatus Benitsuchiphilus,24
Ereboglobus,13
Haliea,18
Candidatus Hamiltonella,117
Methylovulum,33
Dichelobacter,14
AUTHM297,30
Pseudoscardovia,13
Vibrionimonas,58
Chroococcidiopsis PCC 7203,37
Halolactibacillus,42
Heliimonas,17
Sulfuricella,78
Bulleidia,25
Catenuloplanes,26
Oceanibulbus,117
Methylovirgula,41
Proteocatella,47
Litorimonas,18
Crocosphaera,11
Rs-D38 termite group,24
Parasegetibacter,30
Thaumasiovibrio,16
Stappia,76
Turneriella,49
Flexivirga,17
M2PB4-61 termite group,25
Pseudogracilibacillus,24
Nevskia,88
Cm1-21,27
Psychrosphaera,19
Pseudorhodoplanes,73
Gryllotalpicola,38
Tepidiphilus,58
SBZC-1223,32
Leadbetterella,27
PMMR1,32
Rubritepida,18
Martelella,78
Candidatus Megaira,138
Phaeospirillum,19
Calditerrivibrio,21
Wolinella,35
Imperialibacter,95
Asanoa,148
Actinospica,64
Sphaerimonospora,12
Catenibacillus,11
Falsochrobactrum,36
Tahibacter,49
Tomitella,16
Melissococcus,66
Cloacibacillus,111
Thermacetogenium,26
V9D2013 group,36
Marinicaulis,40
Garciella,12
Thermonema,14
Vulcanibacillus,21
UTBCD1,23
Anaeromusa-Anaeroarcus,71
ADurb.Bin063-2,23
Ectothiorhodospira,62
Frisingicoccus,50
Roseimaritima,23
Aquiflexum,18
Membranicola,65
Chitinivorax,29
Bacteriovorax,47
Seohaeicola,28
Seonamhaeicola,18
Pseudanabaena PCC-7367,14
Leptolyngbya FYG,14
Breznakia,27
Halocynthiibacter,31
Ponticoccus,87
Parvibium,10
Sporanaerobacter,63
Salinimonas,35
Malikia,66
Acidisoma,25
Ellin516,37
Nicoletella,72
Candidatus Riegeria,63
Bisgaardia,27
Albidovulum,32
Deferribacter,19
Amaricoccus,123
Owenweeksia,66
Parahaliea,28
Ferrimicrobium,49
Archangium,68
Pseudocitrobacter,62
Sneathia,86
Kineosporia,60
Planomonospora,15
Panacagrimonas,26
Aliiglaciecola,32
Longimycelium,31
Phormidium CYN64,24
Geitlerinema PCC-7105,105
Desulfobacula,28
Sunxiuqinia,82
Z20,51
Thiolapillus,18
Teredinibacter,22
Salsuginibacillus,12
Desulfococcus,15
JTB255 marine benthic group,71
Parascardovia,27
Vampirovibrio,35
Coriobacteriaceae UCG-002,33
Hathewaya,82
Kallotenue,22
Larkinella,32
Halarsenatibacter,28
Reichenbachiella,36
Candidatus Thioglobus,15
Christensenella,29
Oligosphaera,15
Lacihabitans,28
Lutimaribacter,29
Carnimonas,105
Lapillicoccus,53
Mycoavidus,24
Gulbenkiania,15
Saccharospirillum,29
Zhihengliuella,29
Herbinix,77
Macromonas,12
Oscillatoria PCC-6304,60
Lachnospiraceae UCG-010,28
Lachnotalea,11
Cavicella,22
Gloeocapsa,30
Brumimicrobium,25
Azohydromonas,33
Kouleothrix,20
Caryophanon,11
Chishuiella,14
Sinomicrobium,61
KD3-10,27
Desulfofrigus,21
Symphothece PCC-7002,68
Haematospirillum,23
Vitellibacter,47
Catenulispora,38
Armatimonas,34
Atopococcus,19
SU2 symbiont group,17
Parviterribacter,17
Parachlamydia,23
Oxalobacter,68
MD3-55,41
Candidatus Entotheonella,89
Schlegelella,64
Sharpea,30
Thermithiobacillus,11
Roseitalea,22
Algicola,22
Sinobaca,29
Cylindrospermum PCC-7417,22
Candidatus Thiopilula,14
Alloactinosynnema,18
Polycladomyces,15
Flexithrix,29
Jiangella,51
Lonsdalea,79
Izhakiella,40
Ignavigranum,32
Lapidilactobacillus,33
Methylocaldum,42
Basfia,79
CPla-4 termite group,15
possible genus 02,28
Nitrospirillum,26
Cruoricaptor,66
Kutzneria,13
Actinophytocola,70
Huakuichenia,14
Leptolyngbya BN43,14
Candidatus Clavichlamydia,18
AAP99,86
Actinosynnema,15
Neptuniibacter,90
Eudoraea,44
Shimazuella,31
Ekhidna,59
Cuspidothrix LMECYA 163,64
RBG-16-58-14,12
HAVOmat113,11
Acidomonas,25
Schleiferilactobacillus,71
Pelagicoccus,29
S50 wastewater-sludge group,21
Methylomicrobium,53
Dactylosporangium,137
Candidatus Contendobacter,48
Chitinibacter,21
Gaetbulibacter,26
Pseudoduganella,54
Thiomargarita,69
Gilvibacter,45
Rhodocytophaga,35
Rubritalea,113
Raineya,32
Candidatus Carsonella,56
Pisciglobus,31
Thalassococcus,48
Halopeptonella,30
Leptonema,18
Thermobaculum,14
Patulibacter,68
Erysipelotrichaceae UCG-009,43
SN8,22
Neokomagataea,17
Georgfuchsia,16
Candidatus Ruthia,16
Desulfocella,21
Neptunomonas,80
Poseidonibacter,18
Persicitalea,35
Belliella,31
Carboxydothermus,23
Methylibium,62
MN 122.2a,10
Silanimonas,39
Chlorogloeopsis PCC-7518,14
DBS1,28
Procabacter,10
Kandleria,31
Halomicronema TFEP1,16
Rubrimonas,17
Microvirgula,34
Candidatus Vidania,13
Sandarakinorhabdus,48
Azorhizobium,58
ET-SHO,27
Thioalkalimicrobium,23
Deefgea,35
Micropepsis,13
Vulgatibacter,22
Marinococcus,111
JdFR-76,31
Candidatus Endonucleariobacter,17
Ornithinibacter,16
Pseudoxanthobacter,14
UC5-1-2E3,13
Smaragdicoccus,11
Terasakiispira,11
Apibacter,24
Aliikangiella,39
Meridianimaribacter,21
Salinirepens,19
Candidatus Lariskella,36
Natronobacillus,13
Propionimicrobium,36
Tepidicella,23
Mobilitalea,13
Pullulanibacillus,16
Dermatophilus,11
TPD-58,22
Pelobium,16
Tuwongella,14
Nioella,36
MM2,43
Desulfonatronospira,17
Lacimicrobium,18
Microscilla,22
YC-ZSS-LKJ63,92
U29-B03,28
Thioalkalibacter,15
Spongiibacter,35
[Caedibacter] taeniospiralis group,43
Jhaorihella,60
Sphingoaurantiacus,36
Microtetraspora,17
Volucribacter,13
Aequorivita,54
Necropsobacter,32
Muriicola,25
Labilithrix,11
Alteribacillus,31
possible genus Sk003-Sk004,13
Chondromyces,21
Neomicrococcus,33
Luedemannella,66
Halanaerobacter,12
Wilmottia Ant-Ph58,59
Amylolactobacillus,24
Pseudoflavitalea,43
Paludisphaera,42
Zhouia,11
Myxosarcina SAG 30.84,10
Coriobacteriaceae UCG-003,19
Angustibacter,27
Phormidium SAG 37.90,46
Hyunsoonleella,17
Vicinamibacter,39
Oceanirhabdus,11
Candidatus Schneideria,20
Microseira Carmichael-Alabama,19
Lacibacter,58
UCG-001,23
Labilibacter,43
Geosporobacter,18
Aminivibrio,18
Acidihalobacter,20
Zobellella,44
Herpetosiphon,30
Wenxinia,15
Candidatus Desulfofervidus,25
Nesiotobacter,12
Methylosarcina,13
Sebaldella,10
Allokutzneria,10
Streptomonospora,41
DS001,14
Litoreibacter,33
Actinotignum,63
Thiohalospira,11
Candidatus Parabeggiatoa,11
Trichocoleus SAG 26.92,13
Candidatus Nasuia,14
Segniliparus,44
Lysinimonas,36
Flaviflexus,54
Alysiella,43
Haloferula,66
Nguyenibacter,15
Citreicella,57
Desulfonatronobacter,17
Caenispirillum,22
Verrucomicrobium,34
Acetobacteroides,22
Allofrancisella,16
Snowella 0TU37S04,32
Aerosphaera,20
Nitratiruptor,29
Taeseokella,14
Pragia,39
Vallitalea,16
Maribius,20
Roseicyclus,35
Parafilimonas,28
Chroococcidiopsis SAG 2023,57
Risungbinella,16
Aliifodinibius,18
Paramaledivibacter,42
LNR A2-18,17
Croceitalea,20
Acidimicrobium,24
Chungangia,20
Rhodoblastus,27
Sediminibacillus,25
Caldilinea,18
Pectinatus,31
Psychrobium,11
Natribacillus,15
Maritalea,24
Methylocapsa,23
Clostridium sensu stricto 14,19
Planifilum,31
WDS1C4,26
Thermosporothrix,18
Floricoccus,16
Orbus,13
Desulfosalsimonas,13
Candidatus Similichlamydia,44
FukuN18 freshwater group,59
Marinilutecoccus,57
Candidatus Ishikawaella,17
Elusimicrobium,31
Salinispira,23
Anaerophaga,68
GBChlB,25
Euryhalocaulis,13
Hydrotalea,28
Ignatzschineria,67
SZB85,13
Salana,12
Desulfoconvexum,35
Frigidibacter,14
UKL13-1,22
Lentilitoribacter,15
Thalassobaculum,33
Lachnospiraceae UCG-007,17
Catenococcus,14
Candidatus Kryptonium,17
Candidatus Profftella,10
Thermanaerovibrio,13
Rugamonas,19
Microcella,19
Gallaecimonas,21
Synechococcus PCC-7502,23
Leucothrix,44
Crinalium SAG 22.89,22
Actinobaculum,56
Crenobacter,42
Aetherobacter,23
Candidatus Lumbricincola,10
Nisaea,27
Candidatus Schmidhempelia,21
JSC-12,21
Paraperlucidibaca,13
Thermobispora,18
Bythopirellula,31
Candidatus Captivus,31
Actinopolymorpha,26
Phoenicibacter,13
Thiocystis,40
Anaerofilum,33
[Rhizobium] sphaerophysae group,22
Lysinimicrobium,39
Candidatus Purcelliella,11
Thermocrispum,14
Cerasibacillus,11
Dictyoglomus,20
Diaminobutyricimonas,13
SCADC1-2-3,54
Helcobacillus,13
Prolixibacter,22
Desulfofaba,34
Bellilinea,24
Kamptonema PCC-6407,23
Spongiimonas,12
[Acetivibrio] ethanolgignens group,22
Labedella,22
Elstera,18
Sandaracinobacter,34
Rivicola,18
Calenema,11
Geminocystis PCC-6308,26
Clostridium sensu stricto 9,37
Leptolyngbya EcFYyyy-00,20
Roseobacter clade CHAB-I-5 lineage,68
Hephaestia,12
Nostoc BDU-40302,18
Youhaiella,11
Succinivibrionaceae UCG-002,45
Geomicrobium,25
Fournierella,91
Salinarimonas,37
Extensimonas,17
Chelativorans,61
Longimicrobium,16
UBA6140,33
Xenococcus PCC-7305,25
Pseudoruegeria,35
Mesoaciditoga,29
Kosmotoga,20
Sagittula,50
Desulfobotulus,23
Albimonas,15
Craurococcus-Caldovatus,40
Tianweitania,10
Flavirhabdus,25
Caviibacter,13
Potamolinea 1PC,16
Endobacter,21
Stakelama,25
Atopobacter,20
Persicobacter,21
Conyzicola,19
Gilvimarinus,29
Acrocarpospora,12
Fontimonas,49
Flindersiella,24
Candidatus Trichorickettsia,11
Motiliproteus,20
Baia,10
Confluentibacter,18
Azovibrio,52
Synergistes,15
Alkalicoccus,33
Fibrella,26
Oceanicola,12
Cognatiyoonia,11
Rhodothalassium,13
Lachnospiraceae NK4B4 group,24
Thermogutta,28
Wautersiella,10
Umboniibacter,28
Meniscus,29
Aureispira,47
Subsaxibacter,31
Longivirga,14
Jeotgalibacillus,96
Tunicatimonas,17
Rhodoligotrophos,14
Roseococcus,48
Arsenicicoccus,20
Thiobacimonas,14
Kistimonas,22
Entomoplasma,16
Tepidibacillus,10
Pedosphaera,17
Geovibrio,21
Lampropedia,28
Desulfuribacillus,13
Anabaena BECID22,31
Hamadaea,11
CHKCI001,15
Derxia,12
Algiphilus,10
Tuberibacillus,19
Succinimonas,26
Thermanaeromonas,17
horsej-a03,26
Scopulibacillus,12
Falsibacillus,10
Candidatus Photodesmus,11
Candidatus Marithrix,23
Pantalinema,11
Spirillospora,15
Mobilicoccus,10
Zhongshania,27
Lactivibrio,31
Murimonas,13
Oceanibaculum,26
Humibacillus,28
Halovulum,16
Pyxidicoccus,16
Loktanella,19
Pygmaiobacter,14
Aquipuribacter,15
Paradevosia,10
Leptolyngbya ANT.L67.1,26
Agaribacter,28
Pseudorhizobium,24
Hansschlegelia,14
Novispirillum,11
Paenirhodobacter,23
Stackebrandtia,12
Acuticoccus,15
Flavimarina,11
Tanticharoenia,13
Humibacter,12
28-4,11
Marinitoga,25
Ilyobacter,13
Candidatus Cryptoplasma,10
2013Ark19i,11
Ponticaulis,13
Constrictibacter,40
1921-3,27
Limimonas,36
Actinocatenispora,14
Cereibacter,22
Crassaminicella,15
Insolitispirillum,11
Paucisalibacillus,14
Phormidium IAM M-71,25
Aliihoeflea,15
Geminicoccus,19
Dasania,11
Ketogulonicigenium,43
Stenoxybacter,15
Orenia,29
Amorphus,12
Cesiribacter,17
Phytoactinopolyspora,14
Diplosphaera,21
Kiritimatiella,12
Mariniphaga,13
Pelistega,12
Fodinicurvata,20
Candidatus Nostocoida,15
Leeia,19
Pontimonas,11
Fibrisoma,20
Myceligenerans,20
Diplorickettsia,11
Leptolyngbya Es-Yyy1000,14
RCP1-48,26
Propionispora,11
Yonghaparkia,26
Thermodesulfobium,14
Pseudactinotalea,17
MBIC10086,13
Fodinibius,19
Skermania,17
Candidatus Fritschea,12
Larsenimonas,10
Wenyingzhuangia,19
SD04E11,18
Phocaeicola,10
TX1A-55,13
Oceaniserpentilla,10
Candidatus Piscichlamydia,14
Merdibacter,10
Desulfocarbo,14
Pilibacter,10
Algitalea,11
Atlantibacter,14
Paramoritella,10
Methylovorus,13
Pseudoramibacter,43
Rubidimonas,23
Candidatus Bacilloplasma,15
Cecembia,11
Cyanothece PCC-7424,10
Hydrogenibacillus,10
Ahrensia,37
H1,17
Cyanothece PCC 7425,11
Desulforhabdus,26
Candidatus Finniella,16
FS142-36B-02,16
Methylomarinum,13
RS25G,12
Mumia,13
Denitromonas,29
pItb-vmat-59,14
Thermomicrobium,13
Roseibium,14
1921-2,14
Minicystis,14
Sulfurisoma,24
Sporichthya,23
Propionigenium,24
Holospora,24
Desertifilum KR2012-2,22
Flavicella,13
Methylopila,15
Spirulina PCC-6313,13
Candidatus Dichloromethanomonas,12
Oceanicella,12
Thermopolyspora,13
hoa5-07d05 gut group,14
Lunatimonas,15
Roseospira,18
Euzebya,14
Changchengzhania,14
Hellea,28
Nautilia,14
Venenivibrio,12
Methyloparacoccus,33
FFCH7168,20
Hyphococcus,16
Methyloglobulus,14
Terracoccus,10
Aminiphilus,15
Chalicogloea CCALA 975,18
Orrella,10
Malonomonas,11
JL-ETNP-Z34,10
Rurimicrobium,17
Thiobacter,15
Caldanaerobius,20
Thermodesulfatator,12
Marixanthomonas,11
Citreitalea,19
Microcoleus SAG 1449-1a,27
Rhodospirillum,13
UCG-007,10
Micropruina,21
Zhizhongheella,11
Thiofractor,12
Simiduia,13
Oleiagrimonas,10
Alkalibacter,16
Paramesorhizobium,15
Giesbergeria,23
Mailhella,13
Melghirimyces,12
Balneatrix,12
Glycocaulis,13
Marinilabilia,10
Thiodictyon,10
Rhodobaca,11
Keratinibaculum,19
CENA359,16
Erysipelotrichaceae UCG-007,18
Sphaerobacter,11
Lacimonas,14
Propioniferax,17
I-8,14
Garicola,15
CM1G08,14
Oligotropha,10
Phormidium ETS-05,11
F1-37X2,10
MM1,10
Saccharicrinis,11
Aquibacillus,10
Dehalobium,11
MWH-Ta3,13
Thermomonospora,14
Sphingomicrobium,14
Faecalicoccus,11
MIZ36,13
Desulfocurvus,12
