Classification Level,Count
GWE2-31-10,105
Facklamia,282
Candidatus Gloeomargarita,22
Halofilum,29
Subsaxibacter,31
Candidatus Berkiella,72
Cruoricaptor,66
Sneathia,86
Thiomicrospira,88
Gaetbulibacter,26
Chthoniobacter,482
Hylemonella,42
Gracilimonas,52
Aphanizomenon MDT14a,98
Acidihalobacter,20
Salimicrobium,82
Mitsuaria,59
Blastomonas,225
Tetrasphaera,360
Rhizomicrobium,8
Caldanaerobacter,103
Kroppenstedtia,128
Mesoflavibacter,64
Tardiphaga,116
Clostridium sensu stricto 2,85
Bibersteinia,53
Candidatus Soleaferrea,237
Longivirga,14
Hypnocyclicus,41
p-1088-a5 gut group,72
Singulisphaera,153
Mesoplasma,90
Belliella,31
Mucispirillum,215
Vicingus,135
Pannonibacter,87
Dechlorobacter,56
Planktotalea,64
Rickettsiella,118
Brochothrix,283
Neochlamydia,49
Oligotropha,10
Salinispora,436
Lutibacter,132
Thioploca,23
Eremococcus,107
Shimia,123
Inquilinus,108
Saccharomonospora,333
Georgenia,116
ASF356,121
Oerskovia,76
Ktedonobacter,44
Thiomicrorhabdus,359
Halocynthiibacter,31
Candidatus Obscuribacter,43
Scytonema VB-61278,52
Geopsychrobacter,30
Lachnospiraceae NK4B4 group,24
Stanieria PCC-7437,9
Pseudoglutamicibacter,43
Snowella 0TU37S04,32
Fimbriiglobus,107
Ercella,59
Marinilutecoccus,57
Trichodesmium IMS101,102
Alsobacter,26
Rhodovibrio,60
Pleomorphomonas,72
Muribacter,111
Carboxydothermus,23
Rhodovarius,31
Enhygromyxa,23
SM23-31,107
Petrotoga,32
Prosthecochloris,170
FukuN18 freshwater group,59
Desulfobotulus,23
Candidatus Purcelliella,11
IMCC26134,60
Thalassobacillus,105
SCGC AAA164-E04,46
Octadecabacter,110
Cellulosibacter,3
Nubsella,43
Ornithinibacillus,90
Verticiella,96
JTB255 marine benthic group,71
Nostoc PCC-7107,96
Desulfocella,21
Candidatus Latescibacter,167
Candidatus Xiphinematobacter,118
Streptomonospora,41
Terriglobus,91
Holophaga,57
Candidatus Xenolissoclinum,1
Candidatus Captivus,31
Salinarimonas,37
Mahella,8
DBS1,28
BIyi10,115
Sporomusa,123
Cylindrospermum PCC-7417,22
Candidatus Stammerula,42
Lactovum,24
Sporohalobacter,7
Demequina,95
Oblitimonas,50
Desulfuribacillus,13
Foliisarcina,3
Methylothermus,9
Thermoclostridium,69
CENA384,2
Actinotignum,63
Fischerella PCC-9339,249
Falsibacillus,10
Xenococcus CRM,9
Kaistia,72
Kushneria,65
DSSF69,27
Fluviicoccus,24
Flavisolibacter,327
Thermovirga,161
Microcoleus SAG 1449-1a,27
Defluviitaleaceae UCG-011,247
Inhella,49
Candidatus Brocadia,152
Cloacibacillus,111
Puia,151
Rhabdobacter,8
Zunongwangia,112
Salana,12
Thiohalorhabdus,57
Isosphaera,31
Galbibacter,36
Asteroleplasma,44
Planctopirus,94
Ureibacillus,193
Friedmanniella,220
Parapusillimonas,141
BSV13,110
Stenotrophobacter,224
Parvibaculum,123
Rubrivivax,59
SAR92 clade,378
Geotalea,49
Desulfonatronospira,17
Candidatus Finniella,16
Prochloron P1-Palau,51
Allochromatium,49
Schleiferilactobacillus,71
Litoricola,98
Thalassobius,93
SH-PL14,181
Kribbella,219
Annamia HOs24,47
Iodobacter,54
Propionispira,8
Chelativorans,61
Candidatus Puniceispirillum,47
Neorickettsia,100
Tetragenococcus,220
Candidatus Cyrtobacter,4
Rhodothermus,61
Azohydromonas,33
966-1,29
Planktosalinus,28
TM7a,320
Enterovibrio,51
Dinghuibacter,127
Saccharibacter,45
Tolumonas,114
Gryllotalpicola,38
Thalassotalea,180
Bacteriovorax,47
Candidatus Zinderia,21
Ehrlichia,209
Pisciglobus,31
Limnothrix,86
Qipengyuania,57
dgA-11 gut group,61
Actinophytocola,70
Desulfopila,89
FFCH5858,7
Actinocatenispora,14
Cocleimonas,111
Mesotoga,143
Ancylothrix 8PC,14
Cystobacter,46
Cyanothece PCC 7425,11
Aeriscardovia,23
Luedemannella,66
W5,273
Ahniella,99
Chalicogloea CCALA 975,18
Candidatus Liberibacter,171
Arthrospira PCC-7345,239
Anaerolineaceae UCG-001,28
Rubripirellula,114
Candidatus Hepatoplasma,241
Chlorobaculum,95
Libanicoccus,71
Alicycliphilus,108
Candidatus Symbiothrix,97
Ruminofilibacter,66
Microvirga,372
Clostridium sensu stricto 4,25
Halorhodospira,131
Acidibacillus,49
Boseongicola,20
Desulfonatronovibrio,20
Ornithinicoccus,56
IheB3-7,86
Candidatus Maribeggiatoa,4
Phormidium SAG 37.90,46
Wigglesworthia,6
Maritimibacter,32
Chryseomicrobium,85
S5-A14a,112
Glaciimonas,43
V38,42
Oleispira,54
Rarobacter,8
Nibribacter,29
Kangiella,73
Mastigocladopsis PCC-10914,77
Aliterella,103
Rhodoluna,84
Mangrovimonas,12
Stella,108
Thioalkalivibrio,138
RD011,28
Lawsonia,15
Chungangia,20
Aurantivirga,49
Sporobacter,34
Candidatus Portiera,125
Candidatus Aquirestis,122
Psychroserpens,80
Spongiimonas,12
Ancylobacter,74
Tersicoccus,9
Succinivibrionaceae UCG-001,162
Defluviitoga,260
Desulfocarbo,14
Bact-08,12
Actinoallomurus,167
AUTHM297,30
Sulfuriferula,111
Pseudarcobacter,248
G12-WMSP1,30
Marine Methylotrophic Group 2,101
Franconibacter,56
Waddlia,12
Intrasporangium,37
Terasakiella,21
Natribacillus,15
Sebaldella,10
Aestuariimicrobium,61
Pelagibaca,68
Haloferula,66
Acidicapsa,43
Rhodoglobus,28
Flammeovirga,55
Hydrogenophilus,72
Coriobacteriaceae UCG-003,19
Natronobacillus,13
Papillibacter,139
Catenulispora,38
Thalassolituus,70
Roseobacter clade CHAB-I-5 lineage,68
Quadrisphaera,99
Methylocystis,199
Echinicola,24
Candidatus Riesia,22
Aquibacter,180
Oleibacter,64
Methyloceanibacter,104
Chrysiogenes,3
Marinilabilia,10
Rubinisphaera,80
Holospora,24
Hormoscilla SI04-45,49
Sulfuricella,78
Hydrotalea,28
Candidatus Rosenkranzia,19
Neorhizobium,69
Pelospora,40
Rubricoccus,2
YC-ZSS-LKJ63,92
Candidatus Nasuia,14
Aquisalimonas,25
Sulfurihydrogenibium,308
Phormidesmis ANT.L52.6,44
Verrucosispora,278
Knoellia,109
Olivibacter,71
Geitlerinema PCC-8501,61
Thermocrinis,121
Alysiella,43
Candidatus Ovatusbacter,51
Pleurocapsa PCC-7319,75
GBChlB,25
Desulfocurvus,12
FFCH7168,20
Aquimonas,57
Euzebyella,27
Pricia,19
Lutimonas,54
Pleurocapsa PCC-7327,9
Mycetocola,97
Vogesella,139
ML310M-34,17
Rhodoblastus,27
DTU089,42
Z-35,72
Candidatus Desulforudis,68
Thermoanaerobaculum,41
Leminorella,48
Candidatus Tremblaya,70
Leptolyngbya ANT.L67.1,26
oc32,49
Vibrionimonas,58
Halolactibacillus,42
Geosporobacter,18
Thermogutta,28
Subtercola,51
Mageeibacillus,65
Lachnospiraceae FE2018 group,15
Caldimicrobium,72
Candidatus Electronema,45
Pelolinea,72
Moorella,90
Chitinivibrio,5
possible genus 04,61
Erysipelotrichaceae UCG-006,94
Wangella,5
Microcella,19
Cribrihabitans,12
Desulfurella,41
MD3-55,41
Herbidospora,22
Duganella,328
Candidatus Contendobacter,48
Acetivibrio,81
Marinococcus,111
Ammoniphilus,68
Sandaracinobacter,34
Schumannella,9
Anaerofustis,64
Nguyenibacter,15
Indibacter,6
Wenzhouxiangella,45
Motilibacter,9
Cryptosporangium,25
Wohlfahrtiimonas,35
Centipeda,26
Sunxiuqinia,82
Acidaminobacter,80
Segniliparus,44
Candidatus Blochmannia,125
Filobacillus,8
Afifella,61
Crinalium SAG 22.89,22
Johnsonella,148
Thiohalospira,11
Nicoletella,72
Thermoflexus,86
Robiginitalea,137
Oligella,87
Kytococcus,106
Gimesia,41
Agarivorans,86
Rugamonas,19
Pasteuria,50
Actinoalloteichus,49
Viridibacillus,71
Propioniferax,17
Marine Methylotrophic Group 3,56
Anaerophaga,68
Roseicyclus,35
Z20,51
Microlunatus,143
Nioella,36
Prochlorothrix PCC-9006,16
Mycoavidus,24
Intestinimonas,88
Labrys,125
MSB-1D1,28
Geminicoccus,19
Actinospica,64
Tepidicella,23
Haliea,18
RS25G,12
Senegalimassilia,114
Leptococcus JA-3-3Ab,49
TX1A-55,13
Methylocella,67
Gibbsiella,28
Ferrithrix,34
Holdemania,45
Constrictibacter,40
Histophilus,168
Alkanibacter,17
Thermogemmatispora,22
Rufibacter,39
Krasilnikoviella,7
Anderseniella,68
Pseudoramibacter,43
Nereida,52
Pseudanabaena PCC-7367,14
Caloramator,173
Acetobacteroides,22
Roseivirga,43
Pseudocitrobacter,62
Thiocapsa,50
Fonticella,104
Candidatus Thiosymbion,108
Anseongella,84
Family XIII UCG-001,79
Candidatus Bealeia,10
Tepidibacter,48
Pseudoruegeria,35
MIZ17,29
Microvirgula,34
CL500-3,88
Hydrogenimonas,23
Pelagicola,19
Calothrix UAM 374,17
Halovulum,16
Parafilimonas,28
SEEP-SRB2,82
Xenococcus PCC-7305,25
Bellilinea,24
Cnuella,71
Aminivibrio,18
Gordonibacter,84
Alloscardovia,100
HTCC5015,20
Naumannella,9
Trichormus HINDAK 2001-4,23
Lysinimonas,36
Erysipelotrichaceae UCG-008,6
Candidatus Ancillula,48
Paraoerskovia,15
Thiovirga,115
Risungbinella,16
Alkalibacter,16
YC-ZSS-LKJ147,51
Methylonatrum,22
Actinotalea,62
Limimaricola,84
Frondihabitans,53
B2706-C7,5
Persicitalea,35
Ethanoligenens,64
Paraliobacillus,47
Marinovum,47
Herpetosiphon,30
Phytoactinopolyspora,14
Clostridium sensu stricto 15,100
Chromatium,38
Halanaerobacter,12
Chroococcidiopsis PCC 7203,37
Nostoc PCC-7524,178
Actinopolymorpha,26
Citreicella,57
Thermopetrobacter,21
Aquiflexum,18
Pseudorhizobium,24
Lachnospiraceae UCG-007,17
Saccharibacillus,51
Oceanibulbus,117
Serinibacter,6
Rhodospirillum,13
Coenonia,5
Huakuichenia,14
UBA6140,33
Amphritea,127
Citreimonas,4
Xylanibacillus,8
Litorilinea,49
Furfurilactobacillus,68
Siphonobacter,29
Fulvibacter,2
Limnolyngbya CHAB4449,11
Potamolinea 1PC,16
Synechococcus PCC-7942,26
[Mycoplasma] group,181
Maricaulis,60
Tunicatimonas,17
EBM-39,28
Geotoga,7
Hoyosella,11
Vallitalea,16
Atopococcus,19
Lyngbya PCC-7419,85
Lamprocystis,17
Marisediminicola,69
Leeuwenhoekiella,95
pLW-20,36
Candidatus Magnetoovum,7
Methylorosula,80
Mangrovibacter,41
Candidatus Parabeggiatoa,11
Sporocytophaga,56
Coriobacteriaceae UCG-002,33
Vicinamibacter,39
Marivivens,70
OLB8,51
Cyanothece PCC-7424,10
Sphaerisporangium,107
Robinsoniella,54
Frederiksenia,57
Tanticharoenia,13
Marinicaulis,40
Yonghaparkia,26
Phocea,18
Candidatus Methylomirabilis,100
Candidatus Bacilloplasma,15
Pseudothermotoga,60
Roseofilum AO1-A,41
Nitratiruptor,29
Roseibium,14
Ahrensia,37
CM1G08,14
Ornatilinea,62
Roseitalea,22
Orbus,13
Hungateiclostridium,194
Baia,10
Piscibacillus,32
Trichocoleus SAG 26.92,13
Polycyclovorans,74
Larkinella,32
Pseudorhodoplanes,73
Halomicronema,3
CK06-06-Mud-MAS4B-21,28
Pilibacter,10
Phytohabitans,25
Humibacillus,28
Lampropedia,28
RCP1-48,26
Lacibacter,58
Marimicrobium,9
Tateyamaria,150
Thioclava,104
Candidimonas,46
Oceanococcus,8
Coprobacillus,50
Silicimonas,41
Parasegetibacter,30
Luteococcus,23
Aciditerrimonas,23
Eionea,5
LNR A2-18,17
Candidatus Neoehrlichia,53
Telmatospirillum,41
Acetoanaerobium,89
UKL13-1,22
Caedibacter,27
Salinimonas,35
Oxalobacter,68
Changchengzhania,14
Cellulosilyticum,80
Trichloromonas,26
Solimonas,42
Limnochorda,12
Bogoriella,8
Macromonas,12
Azovibrio,52
Beutenbergia,4
Jonesia,38
Hephaestia,12
Stappia,76
Cycloclasticus,200
Gelidibacter,31
Croceibacter,60
possible genus 05,84
Fangia,3
Oscillatoria PCC-10802,85
Algitalea,11
Meniscus,29
UCG-007,10
Candidatus Amphibiichlamydia,3
Secundilactobacillus,112
Kosmotoga,20
Lachnospiraceae UCG-010,28
Defluviitalea,54
FCPS473,34
SH3-11,62
Hansschlegelia,14
TPD-58,22
Thioalkalibacter,15
Candidatus Glomeribacter,23
Cedecea,139
Desulfoconvexum,35
Candidatus Vidania,13
Rubritepida,18
Trichlorobacter,73
Dechlorosoma,41
Anaerofilum,33
Sporacetigenium,21
Christensenella,29
Amorphus,12
Kutzneria,13
Lachnospiraceae UCG-009,38
Ornithinibacter,16
Bombella,51
Scopulibacillus,12
Belnapia,41
Orenia,29
possible genus 02,28
Desulfofrigus,21
Paramaledivibacter,42
Methylococcus,52
Candidatus Benitsuchiphilus,24
Porticoccus,118
Candidatus Riegeria,63
Cecembia,11
Thiovulum,48
Litorimonas,18
Salinirepens,19
Klenkia,34
Polymorphobacter,63
Izhakiella,40
Oceaniovalibus,7
Geovibrio,21
Sinomonas,117
Quinella,68
Frigidibacter,14
Fournierella,91
Algimonas,24
Anabaena BECID22,31
Candidatus Similichlamydia,44
Jeongeupia,10
SN8,22
Candidatus Photodesmus,11
Lapillicoccus,53
Malaciobacter,119
SC103,78
Desulfurispirillum,8
Thiohalophilus,110
Thiohalomonas,15
[Aquaspirillum] arcticum group,35
MIZ36,13
Roseimaritima,23
Catenococcus,14
Croceitalea,20
Clostridium sensu stricto 16,45
Prosthecobacter,113
Succinimonas,26
Richelia HH01,8
Limimonas,36
Methylovirgula,41
Raoultibacter,18
Amphibacillus,51
Lyticum,11
Haloechinothrix,1
Acetatifactor,34
Nautilia,14
Acidocella,71
Trabulsiella,75
Dethiosulfatibacter,101
Neokomagataea,17
Calorithrix,29
ZOR0006,78
Simiduia,13
Alloactinosynnema,18
Aetherobacter,23
Methylohalobius,8
WDS1C4,26
Scytonema UCFS19,9
Lentibacillus,53
Pseudokineococcus,12
Formivibrio,6
Luteivirga,9
[Bacteroides] pectinophilus group,58
Diaminobutyricimonas,13
Microbacter,38
Flexistipes,27
Thermobacillus,60
Weeksella,75
Saccharophagus,10
Cm1-21,27
Parahaliea,28
Planifilum,31
Couchioplanes,6
Pseudaminobacter,150
Pseudahrensia,78
Palleronia-Pseudomaribius,20
Brevifollis,8
Sharpea,30
Profundimonas,100
Floricoccus,16
Mameliella,59
Geminocystis PCC-6308,26
Candidatus Baumannia,32
Cyanothece ATCC 51142 (UCYN-C),16
Fontibacillus,21
Aridibacter,32
Oceanospirillum,31
EcFYyy-200,6
Falsirhodobacter,46
Sediminicola,31
Thermoflavifilum,24
Catenibacillus,11
Enterobacillus,23
Thermomarinilinea,25
Lentilitoribacter,15
Propionigenium,24
Caldora VP642b,30
Silvanigrella,28
Elusimicrobium,31
Lutibaculum,5
MM2,43
Leptolyngbya RV74,10
SCADC1-2-3,54
Ferrimicrobium,49
Parvularcula,29
Kouleothrix,20
Azorhizobium,58
Planktothricoides SR001,25
Haematospirillum,23
Budvicia,9
Rudaibacter,6
Loriellopsis LF-B5,9
Millisia,4
Hydrogenobacter,73
Membranicola,65
Lutimaribacter,29
Tepidisphaera,32
Zymobacter,12
IheB2-23,26
Desulfofundulus,55
Candidatus Trichorickettsia,11
Hamadaea,11
Candidatus Rhabdochlamydia,6
Cavicella,22
Thermoflexibacter,8
Scytonema UTEX 2349,82
Desulfofaba,34
Zhongshania,27
Thiorhodococcus,20
Amantichitinum,6
Lachnospiraceae UCG-003,120
BMM02,8
Pseudooceanicola,85
Phormidium CYN64,24
Lebetimonas,28
Planomonospora,15
Mesoaciditoga,29
Thiobaca,8
Alkalibacillus,70
Nostoc PCC-8976,57
Deferribacter,19
Maritalea,24
Breznakia,27
Deefgea,35
Hathewaya,82
Allosalinactinospora,3
Flavirhabdus,25
Candidatus Allobeggiatoa,3
Candidatus Lariskella,36
UC5-1-2E3,13
Synechococcus PCC-7502,23
Candidatus Ishikawaella,17
Ketogulonicigenium,43
Rapidithrix,17
Aestuariicella,28
Zhizhongheella,11
Myceligenerans,20
Malonomonas,11
Pigmentiphaga,86
Egibacter,6
Alkalispirillum,9
Atlantibacter,14
Andreprevotia,5
Salisaeta,21
Lapidilactobacillus,33
Candidatus Turbabacter,13
Bermanella,6
Oceanicella,12
Candidatus Azobacteroides,38
Microcoleus CENA344,7
Leptolyngbya FYG,14
Bombiscardovia,8
Ciceribacter,72
Scardovia,73
Flavitalea,101
Hydrocarboniphaga,53
Methyloligella,5
MBIC10086,13
Schwartzia,17
Orrella,10
Oryzihumus,48
Rhizocola,6
Desulfatibacillum,28
AKYG587,61
Candidatus Magnetananas,19
Allisonella,27
Wenxinia,15
Nisaea,27
Pseudobacteroides,19
Acetohalobium,7
Ursidibacter,15
Roseobacter clade Marinomonas lineage,6
Pseudoxanthobacter,14
Kinneretia,33
Sediminibacter,4
Thermacetogenium,26
Xiangella,5
Rhodocytophaga,35
Chamaesiphon PCC-6605,7
Cephalothrix SAG 75.79,34
Frisingicoccus,50
Candidatus Brownia,30
Parasphingopyxis,23
Proteocatella,47
Salinispira,23
Alkalicoccus,33
Marinitoga,25
Silvimonas,7
Pelobacter,7
Calothrix PCC-6303,165
Pseudopelagicola,5
Candidatus Schmidhempelia,21
Gallaecimonas,21
Levilinea,39
Flexivirga,17
Paramesorhizobium,15
Mizugakiibacter,12
Xanthomarina,18
Oceanicola,12
Pelagicoccus,29
Gloeothece PCC-6501,4
Lactivibrio,31
Allobacillus,9
Candidatus Desulfofervidus,25
Kibdelosporangium,43
Candidatus Midichloria,14
Seonamhaeicola,18
MAT-CR-P4-C12,12
Joostella,40
Mechercharimyces,17
Acidomonas,25
Candidatus Planktoluna,43
Parachlamydia,23
Agaribacter,28
Bergeriella,5
Roseospira,18
Prauserella,57
Modicisalibacter,5
Novibacillus,60
Candidatus Navis,3
Stakelama,25
Roseococcus,48
Candidatus Protochlamydia,70
Williamwhitmania,11
Thaumasiovibrio,16
Hoeflea,83
Roseibaca,24
Candidatus Isobeggiatoa,8
XBB1006,26
Candidatus Tammella,31
Longimycelium,31
Chitinibacter,21
Meridianimaribacter,21
Thiolapillus,18
Chishuiella,14
Verrucomicrobium,34
S50 wastewater-sludge group,21
Dissulfuribacter,6
Venenivibrio,12
Marinospirillum,38
Thioflavicoccus,14
Kribbia,7
Dehalobium,11
Halotalea,8
Actibacter,28
Ilyobacter,13
Runella,64
Methylopila,15
Granulibacter,40
Serinicoccus,44
HSB OF53-F07,40
Nitrosococcus,31
Saprospira,15
Tianweitania,10
Thiophaeococcus,9
Thermosinus,38
Necropsobacter,32
Haematomicrobium,7
Adlercreutzia,45
Lachnospiraceae UCG-002,36
Methylibium,62
Perlucidibaca,28
Merdibacter,10
Crenothrix,104
Vampirovibrio,35
Tuberibacillus,19
Candidatus Endoecteinascidia,34
Inmirania,7
Plasticicumulans,9
Allofustis,4
Caminibacter,46
Camelimonas,19
Microscilla,22
Mobiluncus,104
Clostridium sensu stricto 9,37
Stigmatella,22
Lentibacter,95
Roseimicrobium,71
GCA-900066755,17
Marivirga,31
Mycoplana,8
Lipingzhangella,5
Flavimarina,11
Aestuariihabitans,3
Nitrincola,67
Motilimonas,4
Desulfobacula,28
Neomicrococcus,33
Yimella,7
Schlegelella,64
Kiloniella,29
Thermithiobacillus,11
Flexithrix,29
Catenisphaera,65
Catenuloplanes,26
BCf9-17 termite group,35
Aliifodinibius,18
MN 122.2a,10
Candidatus Kryptonium,17
Silanimonas,39
Candidatus Paceibacter,12
Malikia,66
Oscillatoria SAG 1459-8,8
Tamlana,28
Rhodocyclus,17
Phaseolibacter,21
Roseinatronobacter,32
Microseira Carmichael-Alabama,19
Insolitispirillum,11
Desulfatitalea,36
Thiodictyon,10
Longimicrobium,16
Geitlerinema LD9,29
Carboxydocella,19
Suttonella,30
Candidatus Marithioploca,16
probable genus 10,66
Candidatus Schneideria,20
Clostridium sensu stricto 14,19
Tranquillimonas,7
Fabibacter,60
Seleniivibrio,6
Candidatus Gigarickettsia,5
Chroococcidiopsis PCC-6712,8
Candidatus Hydrogenedens,10
Dinoroseobacter,43
Saliterribacillus,3
Robbsia,40
Desulfovirga,21
Candidatus Nucleicultrix,27
Methylosinus,92
Mucinivorans,12
Chondromyces,21
Extensimonas,17
Methyloglobulus,14
Thermotoga,63
Desulfonatronum,33
Roseospirillum,15
Phyllonema CENA325,6
Lysinimicrobium,39
Glaciibacter,6
Arcticibacter,30
Kineosporia,60
Candidatus Deferrimonas,8
Calditerricola,17
Alkalilimnicola,6
Ferriphaselus,23
Micropruina,21
Filimonas,38
Hydrogenothermus,9
Mailhella,13
Candidatus Rubidus,3
KD3-10,27
Sagittula,50
Aquaspirillum,23
Nitrococcus,15
Zhihengliuella,29
Crocosphaera,11
Chitinivorax,29
Chamaesiphon PCC-7430,26
Brooklawnia,30
Sphingomicrobium,14
Synergistes,15
Telmatocola,6
Cnuibacter,6
Phormidium SAG 81.79,2
Thiocystis,40
Diplorickettsia,11
Pullulanibacillus,16
FD2005,57
Candidatus Hemipteriphilus,10
Plantactinospora,47
Pilimelia,6
Synechocystis BDHKU-20401,44
Aestuariimonas,7
Myxosarcina SAG 30.84,10
Oleiagrimonas,10
Sandarakinorhabdus,48
Woodsholea,4
Psychrosphaera,19
possible genus 06,4
Candidatus Endobugula,8
Phormidium IAM M-71,25
PMMR1,32
Parascardovia,27
Synechococcus IR11,9
Candidatus Flaviluna,6
Oceanobacter,41
Pseudanabaena PCC-6802,4
Synechocystis CCALA 700,4
JSC-12,21
Anaerosalibacter,38
Aggregicoccus,3
Jejudonia,7
Vulcanibacillus,21
Aliihoeflea,15
Aureicoccus,12
hoa5-07d05 gut group,14
Propionicimonas,49
Candidatus Lumbricincola,10
Archangium,68
Thermopolyspora,13
Calditerrivibrio,21
Paraeggerthella,23
Symploca PCC-8002,7
Jejuia,9
Soonwooa,9
Hydrogenivirga,6
Lacticigenium,7
Bulleidia,25
Sabulilitoribacter,2
Pontimonas,11
Marinactinospora,5
Hippea,18
Kiritimatiella,12
Candidatus Chloroploca,21
Fibrisoma,20
Sporichthya,23
Microtetraspora,17
Salinihabitans,7
Litoribrevibacter,2
Synechococcus MBIC10613,5
Microterricola,16
Novispirillum,11
Rubrivirga,18
Candidatus Ruthia,16
OLB13,28
Thioflexothrix,16
Scytonema PCC-7110,35
Rhodobium,8
CENA359,16
Pseudoclostridium,33
Chiayiivirga,9
Sediminitomix,2
Candidatus Dichloromethanomonas,12
Angustibacter,27
Longimonas,8
Longispora,50
Algicola,22
Candidatus Moduliflexus,9
Garicola,15
Cylindrospermum CENA33,2
Jhaorihella,60
Achromatium,29
Synechococcus PCC-7336,9
Candidatus Babela,6
s3t2d-1089,4
Halocella,32
Fodinibius,19
Negadavirga,5
Pelagirhabdus,5
Arsenicibacter,4
Labilithrix,11
Pseudogracilibacillus,24
Desmonostoc PCC-6302,13
Helcobacillus,13
Primorskyibacter,8
Thioalkalicoccus,4
Desulfotalea,33
Pseudobowmanella,3
Neptuniibacter,90
Acidithrix,37
Halonatronum,5
Salirhabdus,7
Denitrovibrio,6
M2PT2-76 termite group,19
Pleionea,7
Arsenicicoccus,20
Aerosphaera,20
Candidatus Vesicomyosocius,19
Mangroviflexus,14
Actinosynnema,15
Keratinibaculum,19
Thermanaerothrix,8
JL-ETNP-Z34,10
Methylomicrobium,53
Fontibacter,7
Candidatus Contubernalis,8
Alteribacillus,31
Arsenicitalea,38
CENA518,4
Derxia,12
Telmatobacter,5
Fuchsiella,6
Rs-H88 termite group,7
Caenispirillum,22
Chthonobacter,54
Albidovulum,32
28-YEA-48,5
[Caedibacter] taeniospiralis group,43
Nibrella,5
Kallotenue,22
Acidiferrobacter,42
Bythopirellula,31
Frischella,38
Lacihabitans,28
Catabacter,33
Hoppeia,18
Muriicola,25
Kandleria,31
Chromatocurvus,4
Tropicihabitans,2
Neiella,5
Candidatus Electrothrix,25
Uruburuella,29
Candidatus Piscichlamydia,14
Spongiimicrobium,7
Thermocrispum,14
Zymophilus,4
Melittangium,20
Giesbergeria,23
Rhabdothermus,2
Umezawaea,12
Oikopleura,28
Georgfuchsia,16
Dendrosporobacter,9
Larsenimonas,10
Caldimonas,42
Sciscionella,4
Alpinimonas,6
Marixanthomonas,11
Lonepinella,3
Fontimonas,49
Gloeocapsa,30
Granulicoccus,9
Haliscomenobacter,62
ADurb.Bin063-2,23
Phoenicibacter,13
Chloronema,8
Pseudohoeflea,19
Candidatus Endonucleariobacter,17
Candidatus Fritschea,12
Procabacter,10
JG30a-KF-32,24
Flindersiella,24
HT002,23
Halomicronema C2206,9
Methylomarinum,13
Candidatus Gortzia,8
LB3-76,16
Aestuariispira,7
Wautersiella,10
Youhaiella,11
Methylosarcina,13
Candidatus Puchtella,10
Ectothiorhodospira,62
Mobilitalea,13
Vitreoscilla,42
Allohumibacter,3
Sinobaca,29
Cyanothece PCC-8801,6
Agreia,46
Candidatus Alysiosphaera,74
Celerinatantimonas,7
Litoribacillus,4
Natranaerobius,27
Pseudenhygromyxa,21
Lacimonas,14
Cuneatibacter,2
Pseudofulvimonas,43
Ponticaulis,13
28-4,11
Vulgatibacter,22
Luteipulveratus,7
Gloeotrichia SAG 32.84,3
Saccharicrinis,11
Teredinibacter,22
Anaerosphaera,4
Aphanotece,1
Prevotellaceae YAB2003 group,24
Agrilactobacillus,5
Desulforegula,4
Estrella,3
Lacimicrobium,18
ET-SHO,27
FS142-36B-02,16
Caldalkalibacillus,22
Diplosphaera,21
Diaminobutyricibacter,11
Youngiibacter,22
Tuwongella,14
Brockia,3
Sanguibacteroides,14
Micropepsis,13
Candidatus Hartigia,5
Halomicronema TFEP1,16
Xylanimicrobium,12
Candidatus Anammoximicrobium,27
Calothrix KVSF5,22
Permianibacter,7
Candidatus Metachlamydia,1
Caryophanon,11
FS140-16B-02 marine group,32
Heliophilum,3
U29-B03,28
Natronotalea,2
Heliobacillus,10
Goodfellowiella,7
Limibacillus,19
Temperatibacter,3
CHKCI002,3
Natronohydrobacter,3
ADurb.Bin118,9
Pseudactinotalea,17
Syntrophaceticus,30
Acaryochloris MBIC11017,20
Lachnotalea,11
Nitritalea,2
Spirulina PCC-6313,13
Stenoxybacter,15
Leadbetterella,27
Candidatus Evansia,16
Oceanithermus,14
Aliicoccus,7
Glycocaulis,13
Demetria,4
Stackebrandtia,12
Thermoleophilum,6
BRH-c57,4
Pygmaiobacter,14
Caldisericum,43
Schlesneria,70
Geomicrobium,25
Pseudodonghicola,4
Dermatophilus,11
Subsaximicrobium,7
Limibacter,6
Irregularibacter,12
Candidatus Thiophysa,5
Oceaniserpentilla,10
Texcoconibacillus,4
Chlorogloeopsis PCC-7518,14
Aidingimonas,9
Congregibacter,35
pItb-vmat-59,14
Candidatus Methylospira,6
Desulfoluna,4
I-8,14
Chelonobacter,6
SD04E11,18
CAG-873,32
Kamptonema PCC-6407,23
Pyxidicoccus,16
Cylindrospermum PMC238.04,4
Lunatimonas,15
Wandonia,7
Basilea,6
Pseudomaricurvus,2
Raineyella,35
Allofrancisella,16
Volucribacter,13
Izimaplasma,35
Scytolyngbya XSP1,7
Ventosimonas,8
Succinatimonas,38
Desulfitispora,4
Costertonia,7
Sphaerobacter,11
IheB2-31,5
Desulfothermus,5
EMP-G18,5
Sh765B-TzT-35,38
Alterococcus,20
Methyloferula,9
Austwickia,6
Flaviaesturariibacter,24
Caviibacter,13
DEV114,58
Phormidesmis ANT.LACV5.1,54
Calothrix NIES-2100,6
