Classification Level,Count
Streptococcus equi subsp. zooepidemicus,65
Streptomyces cavourensis,43
Leptospirillum ferriphilum,47
Sulfobacillus thermosulfidooxidans,26
Nocardia nova,98
Blautia coccoides,90
Streptomyces avidinii,96
Streptococcus iniae,87
Moraxella catarrhalis,115
Pigeon pea witches'-broom phytoplasma,17
Mycoplasma wenyonii,20
Lactobacillus kefiranofaciens,128
Aeromonas bestiarum,43
Bordetella bronchialis,10
Weissella ceti,22
Micrococcus yunnanensis,154
Prevotella buccae,23
Halomonas smyrnensis,18
Bacillus aquimaris,238
Arthrobacter globiformis,96
Streptococcus pyogenes JRS4,12
Trueperella pyogenes,141
Streptomyces rimosus,46
Streptococcus alactolyticus,27
Cellulomonas fimi,11
[Clostridium] cellulosi,15
Caedimonas varicaedens,11
Serratia symbiotica,192
Mobiluncus mulieris,19
Aerococcus urinae,39
Aliivibrio wodanis,35
Mesoflavibacter zeaxanthinifaciens,12
Sufflavibacter maritimus,18
Brevibacillus borstelensis,132
Spiroplasma endosymbiont of Drosophila hydei,38
Bacillus galactosidilyticus,13
Clavibacter michiganensis,176
Actinoplanes sp. SE50/110,12
Acinetobacter baumannii 1195185_11,10
Burkholderia vietnamiensis,131
Buchnera aphidicola (Aphis gossypii),19
Escherichia coli 97.0246,11
Paraburkholderia tropica,102
Azotobacter salinestris,24
Mesorhizobium ciceri,93
Pseudomonas trivialis,55
Paenibacillus lentimorbus,23
Ureibacillus thermosphaericus,61
Clostridium perfringens,322
[Clostridium] hylemonae,20
Streptomyces cinnamonensis,13
Haemophilus parainfluenzae,55
Bacillus koreensis,28
Candidatus Pelagibacter ubique,16
Bacteroides vulgatus,48
Lactobacillus oris,29
Pseudomonas marginalis pv. marginalis,17
Edwardsiella ictaluri,81
Xanthomonas citri pv. citri,115
Lactobacillus murinus,47
Ruminococcus bromii,13
Cellulosimicrobium funkei,61
Paenibacillus antarcticus,11
Nocardia niigatensis,11
Pseudomonas chlororaphis,171
Ralstonia syzygii subsp. celebesensis,19
Acinetobacter baumannii TG00314,12
Rhizobium rhizogenes,83
Pseudomonas avellanae,18
Microvirgula aerodenitrificans,24
Bacillus pseudomycoides,199
Campylobacter curvus,12
Pseudomonas mendocina,201
[Clostridium] colinum,11
Bacillus bingmayongensis,38
Enterococcus italicus,104
Acidithiobacillus ferrivorans,28
Serratia fonticola,83
Eggerthella lenta,152
[Clostridium] piliforme (Tyzzer's bacillus),17
Xylella fastidiosa,168
Citrobacter braakii,70
Arcobacter cryaerophilus,30
Ruminococcus callidus,10
Aneurinibacillus sp. XH2,12
Salmonella enterica subsp. enterica serovar Infantis,108
Prevotella corporis,13
Candidatus Riegeria galatelae,31
Lactobacillus hilgardii,66
Bacillus bombysepticus str. Wang,13
Roseospirillum parvum,13
Phaeobacter inhibens,126
Leptospira borgpetersenii,37
Nitrobacter vulgaris,17
Francisella tularensis,170
Pseudomonas tremae,15
Clostridium saccharoperbutylacetonicum,15
Weissella confusa,339
Psychrobacter namhaensis,13
Lactobacillus ingluviei,19
Lysobacter brunescens,15
Halobacillus faecis,23
Auritidibacter ignavus,10
Rhodococcus qingshengii,94
Gluconobacter frateurii,77
Streptococcus cristatus,65
Xanthomonas albilineans,76
Megamonas hypermegale,23
Clostridium malenominatum,10
Salmonella bongori,21
Pseudomonas synxantha,35
Methylorubrum thiocyanatum,20
Shewanella frigidimarina,30
Mycoplasmopsis californica,14
Kitasatospora phosalacinea,16
Bacillus vireti,18
Campylobacter ureolyticus,23
Paenibacillus tundrae,28
Streptomyces griseoruber,27
Kocuria palustris,136
Escherichia coli str. K-12 substr. W3110,29
Gordonia terrae,86
Enterococcus avium,108
[Clostridium] paradoxum JW-YL-7 = DSM 7308,12
Escherichia coli DEC4B,12
Pandoraea pnomenusa,41
Enterococcus rivorum,12
Bacillus algicola,20
Neptunomonas phycophila,11
Laribacter hongkongensis,120
Anaplasma phagocytophilum,111
Oceanobacillus manasiensis,13
Bhargavaea beijingensis,17
Staphylococcus lentus,113
Lactobacillus parabuchneri,101
Micromonospora coxensis,59
Fibrobacter succinogenes,57
Pseudomonas rhodesiae,97
Acinetobacter tandoii,13
Pseudarthrobacter chlorophenolicus,26
Paenibacillus sp. lzh-N1,15
Micromonospora inositola,12
Salmonella enterica subsp. enterica serovar Javiana,22
Streptomyces aurantiacus,39
Acinetobacter baumannii Naval-18,41
Glutamicibacter mysorens,15
Vibrio diabolicus,71
Streptomyces cinnamoneus,23
Staphylococcus chromogenes,23
Streptococcus sanguinis,109
Amycolatopsis ruanii,14
Clostridium botulinum 202F,10
Bacillus atrophaeus,305
Planococcus maritimus,73
Enterobacter hormaechei subsp. oharae,87
Lactobacillus paracasei subsp. tolerans,49
Aeromonas veronii bv. sobria,39
Pseudomonas alcaligenes,97
Bacillus thuringiensis serovar galleriae,17
Paenibacillus amylolyticus,98
Bacillus thuringiensis str. Al Hakam,14
Streptomyces spororaveus,59
Buchnera aphidicola (Yamatocallis tokyoensis),10
Mesomycoplasma hyopneumoniae,13
Vibrio neptunius,29
Vibrio fortis,67
Amycolatopsis mediterranei,19
Lactobacillus gasseri,123
Candidatus Tremblaya princeps,45
Streptococcus salivarius,198
Zunongwangia profunda,13
Rhizobium etli,86
Pseudomonas psychrophila,77
magnetic coccus MP17,10
Vibrio gigantis,61
Actinobacillus capsulatus,21
Pseudomonas cichorii,69
Oceanobacillus iheyensis,47
Kocuria marina,52
Brenneria salicis,98
Bacillus halodurans,111
Tepidimonas taiwanensis,10
Paraburkholderia caribensis,46
Salinicola socius,13
Megasphaera elsdenii,46
Mycoplasmopsis bovis,146
Adlercreutzia equolifaciens,11
Nocardia brasiliensis,73
Vibrio fluvialis,120
Azospirillum brasilense,122
Rhodobacter sphaeroides,106
Pontibacillus chungwhensis,21
Pseudoalteromonas tetraodonis,41
Arthrobacter pascens,91
Alteromonas australica,14
Prevotella baroniae,11
Salmonella enterica subsp. enterica serovar Cerro,26
Acidovorax avenae,74
Stenotrophomonas tumulicola,16
Marinobacter pelagius,10
Tomato big bud phytoplasma,38
Xanthomonas citri,40
Staphylococcus argenteus,110
Brevundimonas nasdae,23
Serratia rubidaea,54
"Salmonella enterica subsp. diarizonae serovar 60:r:e,n,x,z15",10
Xanthomonas oryzae,66
Methylomonas koyamae,10
Prevotella pallens,13
Glutamicibacter bergerei,19
Lactobacillus paraplantarum,120
Sphingomonas echinoides,26
Aneurinibacillus migulanus,36
Escherichia coli O157:H7,145
Anaerobiospirillum succiniciproducens,10
Bacillus nealsonii,76
Thiobacillus thioparus,15
Prevotella veroralis,13
Achromobacter piechaudii,28
Myxococcus virescens,74
[Clostridium] scindens,26
Campylobacter hyointestinalis,28
Cronobacter dublinensis,37
Clostridium tertium,26
Bacteroides xylanisolvens,31
Herbaspirillum frisingense,19
Planococcus citreus,17
Klebsiella pneumoniae UCICRE 7,10
Paenibacillus peoriae,56
Sphingobium fuliginis,16
Anoxybacillus sp. B7M1,10
Burkholderia plantarii,31
Edwardsiella tarda,195
Propionicimonas paludicola,15
Kosakonia radicincitans,26
Xanthomonas translucens pv. graminis,36
Streptomyces diastaticus,30
Ralstonia insidiosa,34
Methylorubrum podarium,16
Brevibacillus formosus,41
Ochrobactrum pituitosum,13
Anaerococcus lactolyticus,11
Lactobacillus kunkeei,359
Streptomyces leeuwenhoekii,10
Bacillus niabensis,66
Castellaniella denitrificans,11
Actinoalloteichus cyanogriseus,17
Nocardia farcinica,101
Paenarthrobacter nitroguajacolicus,108
Lactobacillus alimentarius,67
Agarivorans albus,35
Serratia marcescens subsp. sakuensis,18
Virgibacillus halodenitrificans,54
Cupriavidus metallidurans,42
Streptomyces viridosporus,12
Granulibacter bethesdensis,25
Xanthomonas phaseoli pv. phaseoli,17
Streptomyces thermoviolaceus,26
Streptomyces scabiei,179
Vibrio lentus,21
Vibrio parahaemolyticus VP232,12
Acinetobacter ursingii,29
Terrisporobacter glycolicus,24
Candidatus Liberibacter solanacearum,22
Staphylococcus equorum,182
Ferrimonas balearica,20
Yersinia intermedia,52
Pelosinus sp. UFO1,17
Rummeliibacillus stabekisii,37
Planococcus rifietoensis,51
Sphingomonas panni,18
Acinetobacter baumannii TG27407,11
Sporosarcina luteola,23
Bacillus oceanisediminis,136
Pseudoalteromonas agarivorans,13
Ochrobactrum pseudogrignonense,41
Streptomyces ambofaciens,47
Paracoccus denitrificans,65
Acetobacter lovaniensis,31
Rhizobium leguminosarum bv. viciae,129
Paracoccus marcusii,52
Streptomyces alboflavus,14
Sporosarcina ureae,41
Ectothiorhodospira mobilis,11
Glutamicibacter nicotianae,87
Faecalicatena orotica,21
Candidatus Carsonella ruddii,34
Pseudomonas oleovorans,204
[Clostridium] cocleatum,13
Clostridium colicanis,18
Plesiomonas shigelloides,95
Serratia odorifera,17
Lysinibacillus macroides,99
Leuconostoc mesenteroides subsp. cremoris,24
Bacillus thuringiensis serovar kurstaki str. HD-1,15
Bacillus cellulasensis,39
Pseudomonas syringae pv. atrofaciens,11
Candidatus Phytoplasma phoenicium,111
Mannheimia varigena,35
Aeromonas salmonicida subsp. masoucida,15
Pseudomonas straminea,11
Rhodococcus globerulus,19
Pantoea dispersa,209
Streptomyces galilaeus,19
Helcococcus ovis,25
Promicromonospora umidemergens,12
Paraburkholderia hospita,21
Oscillospira guilliermondii,13
Marinobacter hydrocarbonoclasticus,159
Escherichia coli EPEC 32/73,12
Klebsiella michiganensis,88
Campylobacter showae,24
Anaeromyxobacter dehalogenans,29
Acinetobacter baumannii 25561_1,10
Helicobacter bilis,39
Moraxella lacunata,19
Bacillus shackletonii,15
Gluconobacter oxydans,79
Vibrio ichthyoenteri,40
Pseudomonas yamanorum,24
Campylobacter gracilis,22
Streptomyces atratus,38
Acetobacter tropicalis,77
Halomonas campisalis,27
Aliivibrio logei,38
Alcanivorax venustensis,21
Bacteroides caccae,22
Streptomyces omiyaensis,10
Xanthomonas phaseoli pv. dieffenbachiae,19
Burkholderia sp. symbiont of Dicranocephalus albipes,17
Bacillus vietnamensis,84
Candidatus Mycoplasma haemozalophi,17
Pseudomonas mandelii,167
Leptospira noguchii,12
Paenibacillus polymyxa E681,12
Streptomyces stelliscabiei,20
Acinetobacter beijerinckii,26
Idiomarina seosinensis,15
Lonsdalea quercina,42
Treponema pallidum subsp. pallidum (syphilis treponeme),94
Taylorella asinigenitalis,58
Filifactor villosus,15
Campylobacter sp. 'vulpis_Italy',11
Anaerostipes caccae,24
Dickeya dianthicola,76
Neisseria lactamica,35
Streptomyces mirabilis,24
Erythrobacter citreus,79
Methylorubrum zatmanii,21
Halomonas variabilis,28
Anaerotruncus colihominis,16
Streptomyces albulus,27
endosymbiont of Sphenophorus levis,18
Yersinia massiliensis,28
Lactobacillus acetotolerans,10
Acinetobacter bouvetii,29
Listeria ivanovii,33
Sutterella parvirubra,11
Fictibacillus gelatini,16
Raoultella terrigena,57
Parabacteroides distasonis,57
Bacillus wiedmannii,98
Terribacillus saccharophilus,27
Thermomonas haemolytica,10
Nocardia aciditolerans,17
Aeromonas encheleia,17
Pseudomonas brenneri,81
Micromonospora marina,15
Bacillus anthracis str. A1055,11
Bacillus thuringiensis YBT-1518,16
Tatumella citrea,26
Bacillus sp. SIT10,13
Candidatus Turbabacter delicatus,13
Pseudomonas lurida,43
Borrelia parkeri,10
Micrococcus lylae,33
Burkholderia oklahomensis,15
Sphingomonas paucimobilis,59
Aerococcus viridans,93
Xanthomonas citri pv. punicae,50
Vibrio comitans,44
Clostridium perfringens NCTC 8239,15
Streptomyces anulatus,86
Leuconostoc pseudomesenteroides,336
Dickeya zeae,57
Kozakia baliensis,20
Aeromonas veronii bv. veronii,14
Kluyvera ascorbata,43
Bacteroides clarus,10
Paenibacillus mucilaginosus,54
Bacillus arbutinivorans,18
Bacillus vallismortis,148
Desemzia incerta,17
Rhodobacter azotoformans,15
Lactobacillus vini,11
Pseudomonas mediterranea,33
Oceanobacillus profundus,37
Bacillus bataviensis,30
Shigella flexneri 2a,31
Lactococcus piscium,18
Anaeroglobus geminatus,10
Ochrobactrum oryzae,17
Paenibacillus jamilae,44
Bosea vestrisii,30
Pseudomonas kunmingensis,17
Legionella pneumophila subsp. pascullei,17
Lactobacillus gallinarum,14
Bacillus sp. FJAT-14266,12
Campylobacter fetus,72
Bacteroides acidifaciens,34
Yersinia ruckeri,132
Neorhizobium alkalisoli,12
Mycoplasma anserisalpingitis,11
Bacillus anthracis str. A0248,11
Streptomyces parvus,36
Lactobacillus spicheri,21
Halomonas halmophila,13
Enterococcus gallinarum,132
Streptococcus canis,60
Delftia acidovorans,102
Bordetella bronchiseptica,70
Stenotrophomonas pavanii,22
Streptomyces clavifer,16
Chitinophaga arvensicola,20
Bacillus cereus B4264,14
Tasmanian Rickettsia-like organism,20
Bradyrhizobium iriomotense,33
Vibrio ponticus,27
Streptomyces nitrosporeus,19
Blastococcus aggregatus,11
Paenibacillus castaneae,12
Desulfovibrio piger,13
Citrobacter amalonaticus,67
Pseudomonas cuatrocienegasensis,11
Enterobacter kobei,82
Leifsonia aquatica,13
Streptomyces nodosus,16
Sugarcane white leaf phytoplasma,49
Bacillus thuringiensis serovar thuringiensis str. IS5056,13
Myxococcus xanthus,34
Ruminococcus flavefaciens,50
Burkholderia seminalis,24
Brachyspira alvinipulli,16
Bacillus badius,64
Arthrobacter crystallopoietes,44
Acidovorax radicis,11
Acetobacter orientalis,56
Pseudomonas caeni,24
Nocardia salmonicida subsp. cummidelens,26
Fictibacillus phosphorivorans,23
Candidatus Kryptonium thompsoni,16
Streptomyces somaliensis,46
Enterobacter hormaechei subsp. steigerwaltii,73
Pandoraea norimbergensis,12
Bacillus cereus W,11
Bordetella avium,12
Pseudomonas syringae pv. actinidiae,139
Vibrio breoganii,17
Flexithrix dorotheae,16
Candidatus Phytoplasma pruni,88
Flavonifractor plautii,60
Acetobacter indonesiensis,41
Bacteroides luti,17
Paenibacillus dendritiformis,45
Salmonella enterica subsp. enterica serovar Gaminara,15
Shewanella baltica OS678,10
Paenibacillus barcinonensis,37
Streptomyces zaomyceticus,52
Acetobacter ghanensis,31
Tenacibaculum maritimum,26
Clostridium sp. MF28,19
Geosporobacter ferrireducens,12
Phaeobacter italicus,13
Ethanoligenens harbinense,24
Prevotella intermedia,93
Bacillus simplex NBRC 15720 = DSM 1321,12
Ochrobactrum,18
Catabacter hongkongensis,18
Azotobacter chroococcum,137
Planomicrobium flavidum,21
Parageobacillus toebii,56
Enterococcus gilvus ATCC BAA-350,11
Dialister micraerophilus,31
Brachyspira canis,22
Bacillus velezensis YAU B9601-Y2,10
Oryza sativa Indica Group (long-grained rice),10
Marichromatium purpuratum,10
Vibrio parahaemolyticus 3259,13
Cupriavidus necator,60
Candidatus Methylopumilus planktonicus,109
Bartonella bacilliformis,48
Aeromonas piscicola,16
Rathayibacter tritici,12
Sphingopyxis alaskensis,19
Acinetobacter sp. WC-743,10
Xenorhabdus khoisanae,23
Streptomyces ossamyceticus,21
Dermacoccus nishinomiyaensis,27
Halomonas venusta,76
Bacillus oleronius,51
Bacillus sp. FDAARGOS_235,14
Pseudomonas composti,13
Aeromonas salmonicida,248
Providencia vermicola,73
Bradyrhizobium erythrophlei,12
Virgibacillus dokdonensis,27
Lactobacillus paralimentarius,52
Anaplasma platys,44
Lactobacillus ruminis,62
Pseudoalteromonas flavipulchra,27
Oerskovia enterophila,12
'Chrysanthemum morifolium' phyllody phytoplasma,22
Treponema lecithinolyticum,19
Paenibacillus lactis,34
Bacillus thuringiensis MC28,15
Arthrobacter alpinus,44
Clostridium perfringens E str. JGS1987,16
Helicobacter canadensis,28
Francisella tularensis subsp. novicida,26
Actinomyces naeslundii,51
Brevibacillus agri,100
Arcobacter butzleri,50
Pedobacter antarcticus,10
Shewanella baltica,88
Actinomyces denticolens,17
Alteromonas stellipolaris,29
Rhizobium tropici,123
Vibrio parahaemolyticus RIMD 2210633,11
Bacillus cereus C1L,14
Acinetobacter venetianus,55
Pseudoxanthomonas indica,15
Candidatus Halomonas phosphatis,49
Cobetia marina,68
Neisseria subflava,56
Streptomyces bottropensis,26
Nocardia transvalensis,28
Bacillus baekryungensis,56
[Clostridium] clostridioforme,25
Lactobacillus farciminis,60
Mycoplasmopsis synoviae,29
Ketogulonicigenium vulgare,23
Pantoea stewartii subsp. indologenes,22
Kocuria flava,42
Clostridium paraputrificum,21
Shewanella baltica OS155,10
Photorhabdus luminescens,87
Salmonella enterica subsp. enterica serovar Montevideo,33
Bacillus coagulans 36D1,10
Bacillus anthracis str. Turkey32,11
Planomicrobium koreense,35
Streptomyces mutomycini,15
Leptotrichia buccalis,13
Streptomyces cellulosae,31
Leifsonia shinshuensis,18
Achromobacter,19
Ochrobactrum lupini,11
Luteibacter rhizovicinus,20
Salinicoccus roseus,45
Janibacter melonis,29
Nitratireductor kimnyeongensis,37
Bacillus cereus VDM006,11
Cranberry false blossom phytoplasma,29
Xenorhabdus budapestensis,11
Pseudomonas extremorientalis,32
Rhizobium gallicum,44
Paenibacillus glacialis,11
Streptomyces bikiniensis,19
Streptomyces diastatochromogenes,37
Blautia schinkii,12
Streptomyces avermitilis,46
Streptomyces spectabilis,13
Arthrobacter flavus,26
Escherichia coli O104:H4,21
Mixta calida,17
Rhodococcus wratislaviensis,16
Bacillus thuringiensis LM1212,19
Paraburkholderia graminis,22
Paenibacillus durus,35
Escherichia coli DSM 30083 = JCM 1649 = ATCC 11775,16
Bacteroides helcogenes,14
Zymomonas mobilis,63
Herbaspirillum seropedicae,48
Vibrio jasicida 090810c,12
Providencia alcalifaciens,62
Listeria innocua,106
Streptomyces lydicus,32
Parageobacillus thermoglucosidasius C56-YS93,10
Erwinia,13
Porphyromonas asaccharolytica,14
Pseudomonas xinjiangensis,112
Streptomyces seoulensis,20
Chinaberry witches'-broom phytoplasma,17
Legionella taurinensis,14
Pseudonocardia autotrophica,15
Leuconostoc gelidum subsp. gasicomitatum,36
Nitrosomonas europaea,12
Prevotella marshii,10
Streptomyces yanii,15
Mexican potato purple top phytoplasma,29
Anaerocolumna aminovalerica,13
Tumebacillus algifaecis,28
Brachyspira intermedia,29
Clostridium neonatale,13
Tannerella forsythia,37
Hydrogenophaga pseudoflava,10
Brevundimonas olei,16
Muribacter muris,106
Dickeya solani,37
Bacillus thuringiensis serovar chinensis CT-43,13
Escherichia coli DEC8C,12
Streptococcus pseudopneumoniae,102
Acidomonas methanolica,19
Candidatus Phytoplasma fraxini,30
Staphylococcus delphini,18
Pseudomonas migulae,77
Dermabacter hominis,18
Achromobacter marplatensis,21
Stenotrophomonas rhizophila,172
Bacillus kokeshiiformis,27
Halomonas arcis,20
Pseudomonas marginalis,47
Acinetobacter schindleri,68
Azotobacter vinelandii,48
[Clostridium] innocuum,36
Gemella sanguinis,15
Rhodopirellula lusitana,18
Serratia ureilytica,28
Leptotrichia shahii,11
Neisseria flava,13
Delftia tsuruhatensis,107
Bacillus pocheonensis,30
Bacteroides intestinalis,17
Salmonella enterica subsp. arizonae,11
Streptococcus parauberis,69
Pseudomonas xanthomarina,78
Psychrobacter pacificensis,49
Bacteroides thetaiotaomicron,81
Streptomyces pluripotens,15
Planococcus kocurii,17
Agrococcus jenensis,30
Roseovarius tolerans,12
Streptomyces olivaceus,55
Pseudomonas mohnii,37
Candidatus Pseudomonas adelgestsugas,24
Lactobacillus coryniformis,99
Ralstonia pseudosolanacearum,19
Desulfovibrio alaskensis,11
Lactococcus raffinolactis,55
Acetobacter persici,11
Streptomyces olivochromogenes,57
Pseudomonas asplenii,10
Candidatus Streptomyces philanthi bv. quattuordecimpunctatus,12
Ruminococcus champanellensis,10
Dyella marensis,12
Chlamydia abortus,82
Aerococcus urinaeequi,48
Paenibacillus cineris,28
[Bacillus thuringiensis] serovar konkukian str. 97-27,14
Neisseria mucosa,49
Streptococcus pyogenes serotype M18,11
Marinobacter algicola,78
Paenibacillus macquariensis,12
Collimonas pratensis,21
Escherichia coli B7-1,10
Pseudomonas thivervalensis,49
Borrelia valaisiana,28
Acinetobacter sp. 1264765,11
Atlantibacter hermannii,81
Arthrobacter oryzae,61
Acinetobacter baumannii Canada BC-5,41
Shewanella woodyi ATCC 51908,10
Denitratisoma oestradiolicum,10
Candidatus Phytoplasma ulmi,25
Clostridium botulinum B str. Eklund 17B (NRP),19
Ulvibacter antarcticus,12
Komagataeibacter hansenii,97
Acidithiobacillus caldus,40
Campylobacter sputorum,52
Robbsia andropogonis,28
Chelatococcus daeguensis,10
Novosphingobium aromaticivorans,27
Enterobacter hormaechei subsp. xiangfangensis,129
Hyphomonas polymorpha,10
Clostridium subterminale,27
Lactobacillus sanfranciscensis,38
Laceyella sacchari,15
Anaplasma marginale,92
Streptomyces prunicolor,27
Streptomyces radiopugnans,26
artificial sequences,13
Marinilactibacillus psychrotolerans,25
Microcystis aeruginosa,63
Acidovorax valerianellae,17
Sphingomonas melonis,31
Gemella haemolysans,20
Advenella mimigardefordensis,14
Leptospira broomii,10
Streptomyces flaveus,16
Pigmentiphaga daeguensis,18
Porphyromonas crevioricanis,14
Dickeya fangzhongdai,21
Bacillus alkalinitrilicus,19
Selenomonas artemidis,11
Prevotella bivia,42
Streptomyces cyaneofuscatus,38
Pseudovibrio ascidiaceicola,11
Cycloclasticus pugetii,22
Staphylococcus muscae,13
Bacteroides dorei,41
Segniliparus rotundus,10
Shewanella baltica OS223,10
Burkholderia stabilis,64
Staphylococcus piscifermentans,11
Escherichia coli DEC13D,10
Erwinia persicina,35
Bacillus subtilis subsp. subtilis str. SMY,10
Pantoea stewartii,70
Paenibacillus baekrokdamisoli,11
Nitrospirillum amazonense,10
Acinetobacter indicus,33
Kandleria vitulina,14
Ruminococcus sp. 5_1_39BFAA,12
Capnocytophaga canimorsus,64
Paenibacillus favisporus,20
Alloprevotella tannerae,18
Streptomyces violascens,30
Prevotella oralis,15
Streptomyces pactum,53
Pseudomonas pelagia,46
Helicobacter heilmannii,39
Lactobacillus sunkii,16
Staphylococcus simulans,93
Candidatus Phytoplasma oryzae,38
Bacillus smithii,29
Helicobacter felis,16
Rhizobium bangladeshense,11
Proteus hauseri,22
Helicobacter winghamensis,15
Shigella boydii 3594-74,13
Stenotrophomonas nitritireducens,14
Komagataeibacter oboediens,59
Vibrio crassostreae,38
Pseudochrobactrum asaccharolyticum,21
Parascardovia denticolens,10
Coconut palm phytoplasma,24
Gordonia polyisoprenivorans,42
Anoxybacillus gonensis,29
Cedecea davisae,20
Mesorhizobium tianshanense,29
Pseudomonas moorei,25
Candidatus Rickettsia jingxinensis,14
Collinsella tanakaei,14
Streptomyces nanshensis,11
Leptospira santarosai,15
Clostridium estertheticum,26
Turicibacter sanguinis,30
Bacteroides ovatus,48
Taylorella equigenitalis,53
Prevotella oulorum,13
Bacteroides eggerthii,14
Aneurinibacillus danicus,11
Brevundimonas subvibrioides,27
Paenarthrobacter ureafaciens,17
Cellulosimicrobium cellulans,105
Paracoccus sanguinis,12
Alicyclobacillus acidocaldarius,42
Pseudomonas reinekei,42
Escherichia coli DEC8B,12
Methylorubrum extorquens,59
Pantoea conspicua,18
Pseudoalteromonas citrea,22
Synechocystis sp. PCC 6803,19
Anaplasma centrale,24
Candidatus Endonucleariobacter rarus,13
Streptomyces niveus,31
Lactobacillus vaginalis,40
Haemophilus haemolyticus,155
Novosphingobium subterraneum,24
Cellulomonas hominis,52
Telluria mixta,13
Candidatus Endonucleobacter bathymodioli,15
Xenorhabdus doucetiae,11
Pseudomonas indoloxydans,30
Clostridium tyrobutyricum,37
Lancefieldella rimae,16
Pseudoalteromonas arctica,24
Yersinia pestis CO92,12
Pseudomonas taiwanensis,70
Salmonella enterica subsp. enterica serovar Oranienburg,33
Streptomyces fungicidicus,15
Vibrio scophthalmi,80
Lactobacillus backii,30
Streptomyces griseoplanus,36
Bacillus anthracis str. A16,11
Pantoea eucrina,21
Kingella kingae,23
Streptomyces thermodiastaticus,10
Photorhabdus thracensis,12
Salinicola salarius,32
Microbulbifer variabilis,18
Barnesiella intestinihominis,10
Halomonas denitrificans,17
Lactobacillus florum,33
Weissella hellenica,54
Streptococcus sobrinus,75
Pseudomonas peli,60
Bacillus sp. FJAT-44921,11
Saccharomonospora azurea,15
Stenotrophomonas acidaminiphila,46
Paenibacillus terrae,31
Thauera aromatica,12
Helicobacter fennelliae,41
Pseudomonas alkylphenolica,13
Lethal yellowing phytoplasma,41
Bacillus endophyticus,202
Streptomyces cattleya NRRL 8057 = DSM 46488,12
Anoxybacillus sp. B2M1,10
Streptobacillus moniliformis,69
Elizabethkingia meningoseptica,112
Bacillus cereus G9241,22
Nocardia puris,21
Brevibacillus invocatus,24
Coconut lethal yellowing phytoplasma,83
Rhizobium phaseoli,60
Pseudomonas denitrificans (nomen rejiciendum),21
Kitasatospora aureofaciens,47
Thermobifida alba,12
Escherichia coli KTE23,10
Comamonas denitrificans,12
Brucella suis bv. 2,15
Erwinia billingiae,45
Rhizobium mongolense,20
Eikenella corrodens,33
Clostridium acetobutylicum EA 2018,11
Streptomyces thinghirensis,11
Kocuria polaris,29
Pseudomonas balearica,36
Psychrobacter nivimaris,59
Candidatus Mycoplasma turicensis,35
Terrisporobacter mayombei,24
Streptomyces rubrolavendulae,20
Myxococcus stipitatus,35
Bacteroides dorei CL03T12C01,14
Campylobacter iguaniorum,14
Ochrobactrum tritici,48
Bacillus gaemokensis,25
Anaerostipes hadrus,30
Streptomyces hundungensis,13
Sphingomonas aquatilis,14
Kingella denitrificans,10
Aeromonas hydrophila subsp. hydrophila ATCC 7966,10
Gluconobacter cerinus,31
Pseudomonas savastanoi,24
Streptomyces coelicoflavus,34
Amycolatopsis coloradensis,36
Mycoplasmopsis pullorum,35
Aneurinibacillus soli,18
Lactobacillus versmoldensis,10
Salmonella enterica subsp. enterica serovar Bareilly,14
Pseudomonas fuscovaginae,31
Paenibacillus glycanilyticus,25
Pseudomonas orientalis,64
Paenibacillus ehimensis,27
Lactobacillus kullabergensis,11
Halomonas axialensis,46
Pseudarthrobacter sulfonivorans,60
Mycoplasma capricolum subsp. capripneumoniae,44
Treponema medium,30
Bacillus thioparans,29
Ruminobacter amylophilus,14
Sulfitobacter dubius,22
Salmonella enterica subsp. enterica serovar Thompson,71
Haemophilus aegyptius,17
Ralstonia syzygii subsp. indonesiensis,22
Myroides odoratimimus,72
Pasteurella multocida subsp. septica,61
Lactobacillus paracollinoides,36
Enterobacter hormaechei subsp. hoffmannii,16
Arthrobacter psychrolactophilus,18
Paenarthrobacter aurescens,49
Opitutus terrae,12
Selenomonas noxia,14
Stenoxybacter acetivorans,11
Aphanizomenon gracile,18
Escherichia coli B,14
Staphylococcus capitis,128
Pseudomonas chlororaphis subsp. aurantiaca,43
Streptomyces prasinopilosus,14
Aeromonas sp. CA23,10
Rhodococcus aetherivorans,27
Salmonella enterica subsp. enterica serovar Worthington,15
Bacillus sp. BS34A,10
Acinetobacter guillouiae,83
Nocardia terpenica,10
Streptomyces venezuelae,46
Burkholderia ambifaria,47
Rothia aeria,24
Acinetobacter gandensis,13
[Clostridium] paradoxum,17
Maize bushy stunt phytoplasma,12
Bacillus eiseniae,10
Moraxella bovoculi,78
Labrenzia aggregata,26
Paraclostridium bifermentans,89
Kitasatospora purpeofusca,13
Lachnoanaerobaculum saburreum,10
[Clostridium] spiroforme,11
Staphylococcus caprae,53
Clostridium saccharoperbutylacetonicum N1-4(HMT),12
Pseudomonas chlororaphis subsp. piscium,12
Leuconostoc fallax,21
Clavibacter insidiosus,12
Paraburkholderia unamae,25
Planomicrobium okeanokoites,78
Brevundimonas intermedia,22
Micromonospora purpureochromogenes,25
Paraburkholderia mimosarum,24
Lactobacillus zeae,27
Bdellovibrio bacteriovorus,24
Klebsiella pneumoniae subsp. ozaenae,21
Candidatus Hamiltonella defensa,58
