Classification Level,Count
Nesterenkonia,229
Hungatella,430
Terrimonas,449
Defluviitalea,54
Leucothrix,44
Pontibacter,267
Ferrovum,134
Trichloromonas,26
SH3-11,62
Eikenella,223
Larkinella,32
Thermosipho,63
Turneriella,49
Filimonas,38
Catalinimonas,80
Atopostipes,230
Phaselicystis,153
Oxobacter,83
Anaerocella,31
Candidatus Riegeria,63
Pelolinea,72
Algimonas,24
YC-ZSS-LKJ147,51
UCG-009,190
Chelativorans,61
Saccharothrix,145
Tolumonas,114
Paraeggerthella,23
Raineyella,35
Moryella,170
Halarsenatibacter,28
Catellicoccus,136
Erysipelotrichaceae UCG-009,43
Maritalea,24
[Synechococcus] spongiarum group,99
Ethanoligenens,64
Thermomarinilinea,25
Robinsoniella,54
Chujaibacter,139
Imperialibacter,95
Roseobacter,76
Achromatium,29
Gillisia,142
Melioribacter,30
Frondihabitans,53
Afifella,61
966-1,29
Gaetbulibacter,26
Pseudorhodoplanes,73
Caloramator,173
Luedemannella,66
Dethiosulfatibacter,101
Mf105b01,47
Thalassotalea,180
Muribacter,111
Candidatus Riesia,22
Psychroserpens,80
Pseudahrensia,78
SCGC-AB-539-J10,62
HTCC5015,20
Candidatus Marispirochaeta,204
Methyloceanibacter,104
Moorella,90
Allochromatium,49
Pyramidobacter,139
Pseudoclostridium,33
Candidatus Obscuribacter,43
Vulcanibacillus,21
Arcicella,330
Plantactinospora,47
Runella,64
Tolypothrix,131
JL-ETNP-F27,79
Sediminibacillus,25
Schleiferilactobacillus,71
Cylindrospermopsis CRJ1,262
Desertifilum KR2012-2,22
Sporanaerobacter,63
Phormidesmis ANT.LACV5.1,54
Verrucomicrobium,34
Caminicella,84
Starkeya,63
Acidomonas,25
Mameliella,59
ADurb.Bin120,197
Methylovirgula,41
PMMR1,32
AqS1,152
Roseiarcus,87
Family XIII UCG-001,79
Sinomonas,117
Orenia,29
Pannonibacter,87
Thermoactinomyces,69
Thermovirga,161
Ignavigranum,32
Auricoccus-Abyssicoccus,107
Kamptonema PCC-6407,23
Malaciobacter,119
Hormoscilla SI04-45,49
Arthrospira PCC-7345,239
Clostridium sensu stricto 2,85
Soehngenia,77
Caldanaerobacter,103
Viridibacillus,71
Phycisphaera,126
Erysipelotrichaceae UCG-006,94
Syntrophococcus,114
Cocleimonas,111
Candidatus Neoehrlichia,53
Aestuariicoccus,35
Kaistia,72
Amaricoccus,123
Spongiibacter,35
Dactylosporangium,137
Luminiphilus,109
Caminibacter,46
[Anaerorhabdus] furcosa group,86
Oscillatoria PCC-6304,60
Serinicoccus,44
1921-3,27
Succinatimonas,38
JGI-0000079-D21,110
Commensalibacter,144
Jatrophihabitans,156
Thiomargarita,69
Candidatus Paracaedibacter,66
Nisaea,27
Methylibium,62
Sharpea,30
Cytophaga,85
Deefgea,35
Pseudochrobactrum,206
Nicoletella,72
Sporichthya,23
Balneola,118
Marinicella,100
Flavitalea,101
Henriciella,51
Thiomicrospira,88
Gryllotalpicola,38
Kosmotoga,20
Desulfobacter,307
Sporocytophaga,56
Sneathia,86
Desulfonatronovibrio,20
Neochlamydia,49
Yaniella,32
Clostridium sensu stricto 8,87
Oscillospira,79
Labrys,125
M2PB4-61 termite group,25
Stappia,76
Lutimonas,54
Kytococcus,106
Owenweeksia,66
Phormidium MBIC10003,62
Candidatus Electronema,45
Rhodoblastus,27
Ekhidna,59
Pseudoglutamicibacter,43
Intestinimonas,88
Cloacibacillus,111
Joostella,40
IMCC26134,60
Propionicicella,51
Fodinicurvata,20
Kordiimonas,166
[Rhizobium] sphaerophysae group,22
Oceanisphaera,136
Kangiella,73
Anaerosalibacter,38
Oligoflexus,44
Candidatus Jettenia,170
Magnetospira,100
Lebetimonas,28
Tibeticola,21
Desulfofaba,34
Desulfitibacter,65
Kushneria,65
Synechocystis BDHKU-20401,44
AKYG587,61
Candidatus Ancillula,48
Neorhizobium,69
OLB8,51
Herpetosiphon,30
Ornithinibacillus,90
Ignatzschineria,67
Dongia,481
Desulfurispora,161
Planktothricoides SR001,25
Galbibacter,36
Fibrisoma,20
Herbiconiux,59
Tangfeifania,148
Thermoclostridium,69
DSSD61,30
Mesotoga,143
Thermosinus,38
Mobiluncus,104
Ruminobacter,150
Haematospirillum,23
IheB3-7,86
Geoalkalibacter,31
Marine Methylotrophic Group 3,56
Bombilactobacillus,117
Lechevalieria,166
Marisediminicola,69
Litorimicrobium,30
Magnetovibrio,78
Ponticoccus,87
DNF00809,28
Quinella,68
Roseateles,279
Youngiibacter,22
Arachidicoccus,82
Kordia,44
Pleomorphomonas,72
Filibacter,47
Desulfobotulus,23
Moellerella,27
Cnuella,71
Lutimaribacter,29
Tabrizicola,145
Kiloniella,29
Centipeda,26
Nostoc PCC-7524,178
Maritimibacter,32
Vicingus,135
AUTHM297,30
Anabaena PCC-7122,81
Umboniibacter,28
Williamsia,239
Nostoc PCC-7107,96
[Caedibacter] taeniospiralis group,43
Verrucosispora,278
Cystobacter,46
Ahniella,99
Lentisphaera,50
Sulfuriferula,111
Bombella,51
Bisgaardia,27
Rummeliibacillus,132
Plantibacter,111
Flammeovirga,55
Oceanimonas,65
Candidatus Lariskella,36
Haliscomenobacter,62
Moorea,85
Nitrosococcus,31
Scardovia,73
Litoreibacter,33
Candidatus Glomeribacter,23
Candidatus Stammerula,42
Sunxiuqinia,82
Stomatobaculum,133
Kozakia,20
Acidaminobacter,80
Tropicibacter,80
Kandleria,31
Thermosynechococcus BP-1,61
Bibersteinia,53
Moritella,175
Maricaulis,60
Candidatus Carsonella,56
Alteribacillus,31
Dissulfurimicrobium,24
Longispora,50
Quadrisphaera,99
Neptunomonas,80
Caldalkalibacillus,22
SEEP-SRB4,100
Thermogutta,28
Thalassobaculum,33
Nannocystis,118
Propioniciclava,106
Fulvivirga,108
Caldimonas,42
Candidatus Thiosymbion,108
Halolactibacillus,42
Candidatus Kuenenia,68
Halodesulfovibrio,123
Oerskovia,76
SC103,78
Caldora VP642b,30
Acidibacillus,49
Candidatus Portiera,125
Dethiosulfovibrio,38
Tistlia,49
Ectothiorhodospira,62
Ancylobacter,74
Cephalothrix SAG 75.79,34
Crenobacter,42
Oleiphilus,99
Amphibacillus,51
Sphaerisporangium,107
Methylonatrum,22
Catabacter,33
Gimesia,41
Wolinella,35
Acidaminococcus,252
Glaciimonas,43
Papillibacter,139
Oceanibaculum,26
Tepidamorphus,25
Ciceribacter,72
GOUTA6,102
Candidatus Tremblaya,70
Anaeromyxobacter,182
Melissococcus,66
Thermoflexus,86
Methylocella,67
Carnimonas,105
Mangrovibacter,41
Weeksella,75
RD011,28
Sandaracinus,59
Oblitimonas,50
Leminorella,48
Salisaeta,21
Hathewaya,82
Parasphingopyxis,23
Vicinamibacter,39
Gracilimonas,52
Saccharibacter,45
Actinotignum,63
Schlegelella,64
Tepidisphaera,32
Rhodothermus,61
Candidatus Contendobacter,48
Raineya,32
Saccharibacillus,51
Cognatishimia,74
Catenulispora,38
Thiocystis,40
Anaerofustis,64
Allisonella,27
Sneathiella,66
Asteroleplasma,44
Actinomycetospora,68
Thalassococcus,48
Flexilinea,76
Membranicola,65
Candidatus Desulforudis,68
Victivallis,69
Diplosphaera,21
FukuN57,22
Desulfatirhabdium,78
Methyloparacoccus,33
Xenococcus PCC-7305,25
Jeotgalibacillus,96
Leptolyngbya ANT.L67.1,26
Microvirgula,34
Rivibacter,23
Desulfatitalea,36
Anaeromusa-Anaeroarcus,71
Parahaliea,28
Actimicrobium,39
UCG-001,23
Neorickettsia,100
Leeuwenhoekiella,95
Cylindrospermum PCC-7417,22
Acidithrix,37
JG30a-KF-32,24
Verticiella,96
Terrimicrobium,88
Alkalibacillus,70
Lelliottia,187
Rubripirellula,114
Rhodocytophaga,35
Galbitalea,60
EBM-39,28
Vibrionimonas,58
Seohaeicola,28
Roseinatronobacter,32
HSB OF53-F07,40
Desulfofrigus,21
Aliikangiella,39
Candidatus Hamiltonella,117
HN-HF0106,144
Acidocella,71
Ferrithrix,34
SM23-31,107
Rubritalea,113
Halocella,32
Kistimonas,22
Sphaerospermopsis BCCUSP55,121
Azovibrio,52
Methylocapsa,23
Candidatus Alysiosphaera,74
Desulfatibacillum,28
Subtercola,51
Oleibacter,64
Crinalium SAG 22.89,22
Propionimicrobium,36
Rickettsiella,118
Actinopolyspora,96
Muribaculum,131
Enorma,31
Labilibacter,43
WDS1C4,26
Leptolyngbya EcFYyyy-00,20
FS140-16B-02 marine group,32
Frisingicoccus,50
Cellulosilyticum,80
Allobaculum,67
Vogesella,139
Maribius,20
Acetivibrio,81
Eoetvoesia,26
Croceibacter,60
Xenophilus,79
Clostridium sensu stricto 16,45
Howardella,76
Parvibaculum,123
Stakelama,25
Aestuariimicrobium,61
Nitrolancea,31
Aeriscardovia,23
Caedibacter,27
Hydrogenimonas,23
Perlucidibaca,28
Pelagicoccus,29
Hydrocarboniphaga,53
Vitreoscilla,42
Flectobacillus,51
Sulfurirhabdus,34
Blastochloris,39
Luteitalea,84
Desulfotalea,33
Annamia HOs24,47
Planctomicrobium,133
Azorhizobium,58
Geovibrio,21
Cohaesibacter,94
Candidatus Regiella,52
Chamaesiphon PCC-7430,26
Cereibacter,22
Anaerofilum,33
Longimycelium,31
Candidatus Brownia,30
Lysinimicrobium,39
Geitlerinema LD9,29
Anaerobacillus,85
Flaviflexus,54
Planotetraspora,33
Clostridium sensu stricto 4,25
Candidatus Methylacidiphilum,30
Parasegetibacter,30
Nubsella,43
Antarctobacter,25
Marinimicrobium,63
Archangium,68
Sinomicrobium,61
DTU089,42
Desmospora,20
Catellatospora,21
Laceyella,43
U29-B03,28
Candidatus Nucleicultrix,27
Teredinibacter,22
Leptococcus JA-3-3Ab,49
Asticcacaulis,149
Arcticibacter,30
Amphritea,127
Kineosporia,60
Terracidiphilus,22
Geitlerinema PCC-7105,105
Holospora,24
Succinivibrionaceae UCG-001,162
Angustibacter,27
Chitinimonas,69
Thiorhodococcus,20
Hypnocyclicus,41
Ellin516,37
Anaerobiospirillum,73
Croceitalea,20
Pragia,39
Uruburuella,29
Nitrincola,67
Acidisoma,25
DEV114,58
Paludisphaera,42
Acidihalobacter,20
Anabaena BECID22,31
Pelagibaca,68
Iodidimonas,33
Hydrogenophilus,72
Candidatus Endoecteinascidia,34
Gloeocapsa PCC-7428,26
Dinoroseobacter,43
Gilvimarinus,29
Synechococcus PCC-7942,26
Tistrella,72
Qipengyuania,57
Zhihengliuella,29
Gloeocapsa,30
Planktosalinus,28
Gulosibacter,20
Ruminofilibacter,66
Emticicia,49
Luteococcus,23
Prevotellaceae Ga6A1 group,66
Candidatus Gloeomargarita,22
Silvanigrella,28
Nautella,106
Denitromonas,29
Lachnospiraceae UCG-010,28
Coprobacillus,50
Anaerolineaceae UCG-001,28
Chitinivorax,29
Nitrospirillum,26
Breznakia,27
Pseudoramibacter,43
Tahibacter,49
Malikia,66
Symphothece PCC-7002,68
Kineococcus,112
Wohlfahrtiimonas,35
Wilmottia Ant-Ph58,59
Frederiksenia,57
Levilinea,39
Libanicoccus,71
Neomegalonema,24
Prosthecomicrobium,23
Lampropedia,28
Terrabacter,96
Lacihabitans,28
Candidatus Electrothrix,25
Palleronia-Pseudomaribius,20
MSB-1D1,28
Meniscus,29
Paenalcaligenes,67
Jonesia,38
CL500-3,88
Stigmatella,22
HT002,23
Yangia,47
Pseudoflavitalea,43
[Aquaspirillum] arcticum group,35
Acrophormium PCC-7375,31
Pseudoflavonifractor,32
Nioella,36
Chelatococcus,79
Agarivorans,86
Muriicola,25
Echinicola,24
Giesbergeria,23
DSSF69,27
Flavihumibacter,67
Thermoflavifilum,24
Candidatus Tenderia,80
Lapidilactobacillus,33
Acidisphaera,27
Segniliparus,44
Jiangella,51
Beijerinckia,35
Parvibacter,22
Leadbetterella,27
Scytonema PCC-7110,35
Thermoanaerobaculum,41
Syntrophaceticus,30
Isosphaera,31
Thermogemmatispora,22
Euzebyella,27
Klenkia,34
SBZC-1223,32
DEV008,33
Mastigocladopsis PCC-10914,77
Iodobacter,54
Rhodoglobus,28
Kouleothrix,20
Arsenicicoccus,20
Jonquetella,45
Sphingosinicella,52
Aurantisolimonas,98
DBS1,28
Arsenicitalea,38
Izimaplasma,35
BCf9-17 termite group,35
Phytohabitans,25
Geomicrobium,25
Anaerophaga,68
Pisciglobus,31
Humibacillus,28
Succinivibrionaceae UCG-002,45
Acetobacteroides,22
Guyparkeria,126
Salinispira,23
Silanimonas,39
Enhygromyxa,23
Brooklawnia,30
Auritidibacter,27
Clostridium sensu stricto 9,37
Desulfonatronum,33
Synechococcus PCC-7502,23
Phormidium SAG 37.90,46
Aminobacter,241
Flexibacter,20
Trichormus HINDAK 2001-4,23
Thermacetogenium,26
Desulfoprunum,51
Marinitoga,25
Geminocystis PCC-6308,26
FCPS473,34
Parascardovia,27
Chthonobacter,54
JdFR-76,31
Carboxydothermus,23
possible genus 05,84
Algicola,22
Candidatus Tammella,31
Acidicapsa,43
Caldisericum,43
Chitinibacter,21
Adlercreutzia,45
Snowella 0TU37S04,32
Pseudocitrobacter,62
Marivirga,31
RCP1-48,26
GBChlB,25
Leisingera,119
Candidatus Planktoluna,43
Rubidimonas,23
Oryzihumus,48
Grimontia,78
Flaviaesturariibacter,24
SN8,22
p-1088-a5 gut group,72
Roseimicrobium,71
Roseicyclus,35
Anaeroglobus,76
Orientia,52
Planktotalea,64
Agaribacter,28
Oligella,87
Candidatus Captivus,31
Roseivirga,43
Methylovulum,33
Actinotalea,62
Mesoflavibacter,64
Petrotoga,32
Bellilinea,24
Mesoaciditoga,29
Wenzhouxiangella,45
Zobellella,44
Donghicola,71
Calothrix KVSF5,22
Marinospirillum,38
CK06-06-Mud-MAS4B-21,28
Pseudofulvimonas,43
Tepidibacter,48
IheB2-23,26
Tamlana,28
Salinisphaera,71
Halocynthiibacter,31
Aestuariicella,28
Rudaea,20
Chroococcidiopsis SAG 2023,57
Sporobacter,34
Ahrensia,37
Acetatifactor,34
Lactovum,24
Parachlamydia,23
Caldithrix,32
Candidatus Chloroploca,21
Jhaorihella,60
Constrictibacter,40
SCADC1-2-3,54
Fibrella,26
Alkalimarinus,30
UKL13-1,22
Atopobacter,20
Halofilum,29
Brevinema,26
Roseimaritima,23
Hydrotalea,28
Zhongshania,27
Lactivibrio,31
Cryptosporangium,25
Alloscardovia,100
Streptomonospora,41
Harryflintia,29
Craurococcus-Caldovatus,40
Candidatus Anammoximicrobium,27
Rs-D38 termite group,24
Intrasporangium,37
Desulfofundulus,55
Z20,51
Flexistipes,27
Albidovulum,32
Meridianimaribacter,21
Parvularcula,29
JSC-12,21
pLW-20,36
Siphonobacter,29
Planifilum,31
Caldanaerobius,20
Nitratiruptor,29
Microscilla,22
Calorithrix,29
Paenirhodobacter,23
Acidicaldus,56
horsej-a03,26
TPD-58,22
Micropruina,21
Pasteuria,50
FFCH7168,20
Roseitalea,22
Gangjinia,28
Oceanospirillum,31
Prolixibacter,22
Marinicaulis,40
Flexithrix,29
Tepidicella,23
Candidatus Benitsuchiphilus,24
Microcoleus SAG 1449-1a,27
Albirhodobacter,46
Yonghaparkia,26
Bryocella,46
Phaseolibacter,21
Flavirhabdus,25
Salinimonas,35
Desulfobacula,28
Propionigenium,24
Phormidium IAM M-71,25
ADurb.Bin063-2,23
Desulforhabdus,26
Candidatus Marithrix,23
Gilvibacter,45
Motiliproteus,20
Mycoavidus,24
Antricoccus,28
Catenuloplanes,26
Candidatus Schmidhempelia,21
Aetherobacter,23
Neomicrococcus,33
Enterobacillus,23
Chondromyces,21
MIZ17,29
Candidatus Schneideria,20
Cm1-21,27
Desulfocella,21
Myceligenerans,20
Chryseoglobus,22
Halopeptonella,30
Chungangia,20
[Acetivibrio] ethanolgignens group,22
Lachnospiraceae NK4B4 group,24
Ferriphaselus,23
Catenovulum,21
Pseudenhygromyxa,21
Paenochrobactrum,25
Aquaspirillum,23
Flindersiella,24
Terasakiella,21
Persicobacter,21
ET-SHO,27
